contest,candidate,reporting_unit,votes,county,ctv,municipality
REPRESENTATIVE IN CONGRESS,NA WRITE-INS,VILLAGE OF COCHRANE,0,BUFFALO,V,COCHRANE
REPRESENTATIVE IN CONGRESS,NA WRITE-INS,VILLAGE OF NELSON,0,BUFFALO,V,NELSON
REPRESENTATIVE IN CONGRESS,NA WRITE-INS,CITY OF ALMA W1&2,0,BUFFALO,C,ALMA
REPRESENTATIVE IN CONGRESS,NA WRITE-INS,CITY OF BUFFALO CITY,1,BUFFALO,C,BUFFALO CITY
REPRESENTATIVE IN CONGRESS,NA WRITE-INS,CITY OF FOUNTAIN CITY W1&2,2,BUFFALO,C,FOUNTAIN CITY
REPRESENTATIVE IN CONGRESS,NA WRITE-INS,CITY OF MONDOVI W13,3,BUFFALO,C,MONDOVI
STATE SENATOR DIST. 10 8111,DEMOCRATIC PAUL HAMBLETON,TOWN OF ALMA,74,BUFFALO,T,ALMA
STATE SENATOR DIST. 10 8111,DEMOCRATIC PAUL HAMBLETON,TOWN OF BELVIDERE,91,BUFFALO,T,BELVIDERE
STATE SENATOR DIST. 10 8111,DEMOCRATIC PAUL HAMBLETON,TOWN OF BUFFALO,175,BUFFALO,T,BUFFALO
STATE SENATOR DIST. 10 8111,DEMOCRATIC PAUL HAMBLETON,TOWN OF CANTON,52,BUFFALO,T,CANTON
STATE SENATOR DIST. 10 8111,DEMOCRATIC PAUL HAMBLETON,TOWN OF CROSS,70,BUFFALO,T,CROSS
STATE SENATOR DIST. 10 8111,DEMOCRATIC PAUL HAMBLETON,TOWN OF DOVER,78,BUFFALO,T,DOVER
STATE SENATOR DIST. 10 8111,DEMOCRATIC PAUL HAMBLETON,TOWN OF GILMANTON,83,BUFFALO,T,GILMANTON
STATE SENATOR DIST. 10 8111,DEMOCRATIC PAUL HAMBLETON,TOWN OF GLENCOE,58,BUFFALO,T,GLENCOE
STATE SENATOR DIST. 10 8111,DEMOCRATIC PAUL HAMBLETON,TOWN OF LINCOLN,42,BUFFALO,T,LINCOLN
STATE SENATOR DIST. 10 8111,DEMOCRATIC PAUL HAMBLETON,TOWN OF MAXVILLE,48,BUFFALO,T,MAXVILLE
STATE SENATOR DIST. 10 8111,DEMOCRATIC PAUL HAMBLETON,TOWN OF MILTON,121,BUFFALO,T,MILTON
STATE SENATOR DIST. 10 8111,DEMOCRATIC PAUL HAMBLETON,TOWN OF MODENA,61,BUFFALO,T,MODENA
STATE SENATOR DIST. 10 8111,DEMOCRATIC PAUL HAMBLETON,TOWN OF MONDOVI,84,BUFFALO,T,MONDOVI
STATE SENATOR DIST. 10 8111,DEMOCRATIC PAUL HAMBLETON,TOWN OF MONTANA,36,BUFFALO,T,MONTANA
STATE SENATOR DIST. 10 8111,DEMOCRATIC PAUL HAMBLETON,TOWN OF NAPLES,117,BUFFALO,T,NAPLES
STATE SENATOR DIST. 10 8111,DEMOCRATIC PAUL HAMBLETON,TOWN OF NELSON,95,BUFFALO,T,NELSON
STATE SENATOR DIST. 10 8111,DEMOCRATIC PAUL HAMBLETON,TOWN OF WAUMANDEE,95,BUFFALO,T,WAUMANDEE
STATE SENATOR DIST. 10 8111,DEMOCRATIC PAUL HAMBLETON,VILLAGE OF COCHRANE,99,BUFFALO,V,COCHRANE
STATE SENATOR DIST. 10 8111,DEMOCRATIC PAUL HAMBLETON,VILLAGE OF NELSON,69,BUFFALO,V,NELSON
STATE SENATOR DIST. 10 8111,DEMOCRATIC PAUL HAMBLETON,CITY OF ALMA W1&2,205,BUFFALO,C,ALMA
STATE SENATOR DIST. 10 8111,DEMOCRATIC PAUL HAMBLETON,CITY OF BUFFALO CITY,253,BUFFALO,C,BUFFALO CITY
STATE SENATOR DIST. 10 8111,DEMOCRATIC PAUL HAMBLETON,CITY OF FOUNTAIN CITY W1&2,187,BUFFALO,C,FOUNTAIN CITY
STATE SENATOR DIST. 10 8111,DEMOCRATIC PAUL HAMBLETON,CITY OF MONDOVI W13,459,BUFFALO,C,MONDOVI
STATE SENATOR DIST. 10 8111,REPUBLICAN ROB STAFSHOLT,TOWN OF ALMA,101,BUFFALO,T,ALMA
STATE SENATOR DIST. 10 8111,REPUBLICAN ROB STAFSHOLT,TOWN OF BELVIDERE,203,BUFFALO,T,BELVIDERE
STATE SENATOR DIST. 10 8111,REPUBLICAN ROB STAFSHOLT,TOWN OF BUFFALO,286,BUFFALO,T,BUFFALO
STATE SENATOR DIST. 10 8111,REPUBLICAN ROB STAFSHOLT,TOWN OF CANTON,114,BUFFALO,T,CANTON
STATE SENATOR DIST. 10 8111,REPUBLICAN ROB STAFSHOLT,TOWN OF CROSS,176,BUFFALO,T,CROSS
STATE SENATOR DIST. 10 8111,REPUBLICAN ROB STAFSHOLT,TOWN OF DOVER,172,BUFFALO,T,DOVER
STATE SENATOR DIST. 10 8111,REPUBLICAN ROB STAFSHOLT,TOWN OF GILMANTON,172,BUFFALO,T,GILMANTON
STATE SENATOR DIST. 10 8111,REPUBLICAN ROB STAFSHOLT,TOWN OF GLENCOE,171,BUFFALO,T,GLENCOE
STATE SENATOR DIST. 10 8111,REPUBLICAN ROB STAFSHOLT,TOWN OF LINCOLN,81,BUFFALO,T,LINCOLN
STATE SENATOR DIST. 10 8111,REPUBLICAN ROB STAFSHOLT,TOWN OF MAXVILLE,161,BUFFALO,T,MAXVILLE
STATE SENATOR DIST. 10 8111,REPUBLICAN ROB STAFSHOLT,TOWN OF MILTON,239,BUFFALO,T,MILTON
STATE SENATOR DIST. 10 8111,REPUBLICAN ROB STAFSHOLT,TOWN OF MODENA,110,BUFFALO,T,MODENA
STATE SENATOR DIST. 10 8111,REPUBLICAN ROB STAFSHOLT,TOWN OF MONDOVI,195,BUFFALO,T,MONDOVI
STATE SENATOR DIST. 10 8111,REPUBLICAN ROB STAFSHOLT,TOWN OF MONTANA,111,BUFFALO,T,MONTANA
STATE SENATOR DIST. 10 8111,REPUBLICAN ROB STAFSHOLT,TOWN OF NAPLES,305,BUFFALO,T,NAPLES
STATE SENATOR DIST. 10 8111,REPUBLICAN ROB STAFSHOLT,TOWN OF NELSON,241,BUFFALO,T,NELSON
STATE SENATOR DIST. 10 8111,REPUBLICAN ROB STAFSHOLT,TOWN OF WAUMANDEE,217,BUFFALO,T,WAUMANDEE
STATE SENATOR DIST. 10 8111,REPUBLICAN ROB STAFSHOLT,VILLAGE OF COCHRANE,134,BUFFALO,V,COCHRANE
STATE SENATOR DIST. 10 8111,REPUBLICAN ROB STAFSHOLT,VILLAGE OF NELSON,115,BUFFALO,V,NELSON
STATE SENATOR DIST. 10 8111,REPUBLICAN ROB STAFSHOLT,CITY OF ALMA W1&2,233,BUFFALO,C,ALMA
STATE SENATOR DIST. 10 8111,REPUBLICAN ROB STAFSHOLT,CITY OF BUFFALO CITY,367,BUFFALO,C,BUFFALO CITY
STATE SENATOR DIST. 10 8111,REPUBLICAN ROB STAFSHOLT,CITY OF FOUNTAIN CITY W1&2,243,BUFFALO,C,FOUNTAIN CITY
STATE SENATOR DIST. 10 8111,REPUBLICAN ROB STAFSHOLT,CITY OF MONDOVI W13,919,BUFFALO,C,MONDOVI
STATE SENATOR DIST. 10 8111,NA WRITE-IN,TOWN OF ALMA,0,BUFFALO,T,ALMA
STATE SENATOR DIST. 10 8111,NA WRITE-IN,TOWN OF BELVIDERE,0,BUFFALO,T,BELVIDERE
STATE SENATOR DIST. 10 8111,NA WRITE-IN,TOWN OF BUFFALO,0,BUFFALO,T,BUFFALO
STATE SENATOR DIST. 10 8111,NA WRITE-IN,TOWN OF CANTON,0,BUFFALO,T,CANTON
STATE SENATOR DIST. 10 8111,NA WRITE-IN,TOWN OF CROSS,0,BUFFALO,T,CROSS
STATE SENATOR DIST. 10 8111,NA WRITE-IN,TOWN OF DOVER,0,BUFFALO,T,DOVER
STATE SENATOR DIST. 10 8111,NA WRITE-IN,TOWN OF GILMANTON,0,BUFFALO,T,GILMANTON
STATE SENATOR DIST. 10 8111,NA WRITE-IN,TOWN OF GLENCOE,0,BUFFALO,T,GLENCOE
STATE SENATOR DIST. 10 8111,NA WRITE-IN,TOWN OF LINCOLN,0,BUFFALO,T,LINCOLN
STATE SENATOR DIST. 10 8111,NA WRITE-IN,TOWN OF MAXVILLE,0,BUFFALO,T,MAXVILLE
STATE SENATOR DIST. 10 8111,NA WRITE-IN,TOWN OF MILTON,0,BUFFALO,T,MILTON
STATE SENATOR DIST. 10 8111,NA WRITE-IN,TOWN OF MODENA,0,BUFFALO,T,MODENA
STATE SENATOR DIST. 10 8111,NA WRITE-IN,TOWN OF MONDOVI,0,BUFFALO,T,MONDOVI
STATE SENATOR DIST. 10 8111,NA WRITE-IN,TOWN OF MONTANA,0,BUFFALO,T,MONTANA
STATE SENATOR DIST. 10 8111,NA WRITE-IN,TOWN OF NAPLES,1,BUFFALO,T,NAPLES
STATE SENATOR DIST. 10 8111,NA WRITE-IN,TOWN OF NELSON,0,BUFFALO,T,NELSON
STATE SENATOR DIST. 10 8111,NA WRITE-IN,TOWN OF WAUMANDEE,0,BUFFALO,T,WAUMANDEE
STATE SENATOR DIST. 10 8111,NA WRITE-IN,VILLAGE OF COCHRANE,0,BUFFALO,V,COCHRANE
STATE SENATOR DIST. 10 8111,NA WRITE-IN,VILLAGE OF NELSON,0,BUFFALO,V,NELSON
STATE SENATOR DIST. 10 8111,NA WRITE-IN,CITY OF ALMA W1&2,0,BUFFALO,C,ALMA
STATE SENATOR DIST. 10 8111,NA WRITE-IN,CITY OF BUFFALO CITY,1,BUFFALO,C,BUFFALO CITY
STATE SENATOR DIST. 10 8111,NA WRITE-IN,CITY OF FOUNTAIN CITY W1&2,2,BUFFALO,C,FOUNTAIN CITY
STATE SENATOR DIST. 10 8111,NA WRITE-IN,CITY OF MONDOVI W13,2,BUFFALO,C,MONDOVI
REPRESENTATIVE TO THE ASSEMBLY DIST. 29 8111,DEMOCRATIC TERRY SCHOONOVER,TOWN OF ALMA,68,BUFFALO,T,ALMA
REPRESENTATIVE TO THE ASSEMBLY DIST. 29 8111,DEMOCRATIC TERRY SCHOONOVER,TOWN OF BELVIDERE,94,BUFFALO,T,BELVIDERE
REPRESENTATIVE TO THE ASSEMBLY DIST. 29 8111,DEMOCRATIC TERRY SCHOONOVER,TOWN OF BUFFALO,172,BUFFALO,T,BUFFALO
REPRESENTATIVE TO THE ASSEMBLY DIST. 29 8111,DEMOCRATIC TERRY SCHOONOVER,TOWN OF CANTON,53,BUFFALO,T,CANTON
REPRESENTATIVE TO THE ASSEMBLY DIST. 29 8111,DEMOCRATIC TERRY SCHOONOVER,TOWN OF CROSS,68,BUFFALO,T,CROSS
REPRESENTATIVE TO THE ASSEMBLY DIST. 29 8111,DEMOCRATIC TERRY SCHOONOVER,TOWN OF DOVER,79,BUFFALO,T,DOVER
REPRESENTATIVE TO THE ASSEMBLY DIST. 29 8111,DEMOCRATIC TERRY SCHOONOVER,TOWN OF GILMANTON,72,BUFFALO,T,GILMANTON
REPRESENTATIVE TO THE ASSEMBLY DIST. 29 8111,DEMOCRATIC TERRY SCHOONOVER,TOWN OF GLENCOE,58,BUFFALO,T,GLENCOE
REPRESENTATIVE TO THE ASSEMBLY DIST. 29 8111,DEMOCRATIC TERRY SCHOONOVER,TOWN OF LINCOLN,38,BUFFALO,T,LINCOLN
REPRESENTATIVE TO THE ASSEMBLY DIST. 29 8111,DEMOCRATIC TERRY SCHOONOVER,TOWN OF MAXVILLE,47,BUFFALO,T,MAXVILLE
REPRESENTATIVE TO THE ASSEMBLY DIST. 29 8111,DEMOCRATIC TERRY SCHOONOVER,TOWN OF MILTON,109,BUFFALO,T,MILTON
REPRESENTATIVE TO THE ASSEMBLY DIST. 29 8111,DEMOCRATIC TERRY SCHOONOVER,TOWN OF MODENA,53,BUFFALO,T,MODENA
REPRESENTATIVE TO THE ASSEMBLY DIST. 29 8111,DEMOCRATIC TERRY SCHOONOVER,TOWN OF MONDOVI,78,BUFFALO,T,MONDOVI
REPRESENTATIVE TO THE ASSEMBLY DIST. 29 8111,DEMOCRATIC TERRY SCHOONOVER,TOWN OF MONTANA,34,BUFFALO,T,MONTANA
REPRESENTATIVE TO THE ASSEMBLY DIST. 29 8111,DEMOCRATIC TERRY SCHOONOVER,TOWN OF NAPLES,124,BUFFALO,T,NAPLES
REPRESENTATIVE TO THE ASSEMBLY DIST. 29 8111,DEMOCRATIC TERRY SCHOONOVER,TOWN OF NELSON,85,BUFFALO,T,NELSON
REPRESENTATIVE TO THE ASSEMBLY DIST. 29 8111,DEMOCRATIC TERRY SCHOONOVER,TOWN OF WAUMANDEE,94,BUFFALO,T,WAUMANDEE
REPRESENTATIVE TO THE ASSEMBLY DIST. 29 8111,DEMOCRATIC TERRY SCHOONOVER,VILLAGE OF COCHRANE,96,BUFFALO,V,COCHRANE
REPRESENTATIVE TO THE ASSEMBLY DIST. 29 8111,DEMOCRATIC TERRY SCHOONOVER,VILLAGE OF NELSON,68,BUFFALO,V,NELSON
REPRESENTATIVE TO THE ASSEMBLY DIST. 29 8111,DEMOCRATIC TERRY SCHOONOVER,CITY OF ALMA W1&2,200,BUFFALO,C,ALMA
REPRESENTATIVE TO THE ASSEMBLY DIST. 29 8111,DEMOCRATIC TERRY SCHOONOVER,CITY OF BUFFALO CITY,252,BUFFALO,C,BUFFALO CITY
REPRESENTATIVE TO THE ASSEMBLY DIST. 29 8111,DEMOCRATIC TERRY SCHOONOVER,CITY OF FOUNTAIN CITY W1&2,178,BUFFALO,C,FOUNTAIN CITY
REPRESENTATIVE TO THE ASSEMBLY DIST. 29 8111,DEMOCRATIC TERRY SCHOONOVER,CITY OF MONDOVI W13,477,BUFFALO,C,MONDOVI
REPRESENTATIVE TO THE ASSEMBLY DIST. 29 8111,REPUBLICAN TREIG E. PRONSCHINSKE,TOWN OF ALMA,109,BUFFALO,T,ALMA
REPRESENTATIVE TO THE ASSEMBLY DIST. 29 8111,REPUBLICAN TREIG E. PRONSCHINSKE,TOWN OF BELVIDERE,212,BUFFALO,T,BELVIDERE
REPRESENTATIVE TO THE ASSEMBLY DIST. 29 8111,REPUBLICAN TREIG E. PRONSCHINSKE,TOWN OF BUFFALO,299,BUFFALO,T,BUFFALO
REPRESENTATIVE TO THE ASSEMBLY DIST. 29 8111,REPUBLICAN TREIG E. PRONSCHINSKE,TOWN OF CANTON,120,BUFFALO,T,CANTON
REPRESENTATIVE TO THE ASSEMBLY DIST. 29 8111,REPUBLICAN TREIG E. PRONSCHINSKE,TOWN OF CROSS,185,BUFFALO,T,CROSS
REPRESENTATIVE TO THE ASSEMBLY DIST. 29 8111,REPUBLICAN TREIG E. PRONSCHINSKE,TOWN OF DOVER,177,BUFFALO,T,DOVER
REPRESENTATIVE TO THE ASSEMBLY DIST. 29 8111,REPUBLICAN TREIG E. PRONSCHINSKE,TOWN OF GILMANTON,191,BUFFALO,T,GILMANTON
REPRESENTATIVE TO THE ASSEMBLY DIST. 29 8111,REPUBLICAN TREIG E. PRONSCHINSKE,TOWN OF GLENCOE,185,BUFFALO,T,GLENCOE
REPRESENTATIVE TO THE ASSEMBLY DIST. 29 8111,REPUBLICAN TREIG E. PRONSCHINSKE,TOWN OF LINCOLN,95,BUFFALO,T,LINCOLN
REPRESENTATIVE TO THE ASSEMBLY DIST. 29 8111,REPUBLICAN TREIG E. PRONSCHINSKE,TOWN OF MAXVILLE,166,BUFFALO,T,MAXVILLE
REPRESENTATIVE TO THE ASSEMBLY DIST. 29 8111,REPUBLICAN TREIG E. PRONSCHINSKE,TOWN OF MILTON,263,BUFFALO,T,MILTON
REPRESENTATIVE TO THE ASSEMBLY DIST. 29 8111,REPUBLICAN TREIG E. PRONSCHINSKE,TOWN OF MODENA,121,BUFFALO,T,MODENA
REPRESENTATIVE TO THE ASSEMBLY DIST. 29 8111,REPUBLICAN TREIG E. PRONSCHINSKE,TOWN OF MONDOVI,213,BUFFALO,T,MONDOVI
REPRESENTATIVE TO THE ASSEMBLY DIST. 29 8111,REPUBLICAN TREIG E. PRONSCHINSKE,TOWN OF MONTANA,113,BUFFALO,T,MONTANA
REPRESENTATIVE TO THE ASSEMBLY DIST. 29 8111,REPUBLICAN TREIG E. PRONSCHINSKE,TOWN OF NAPLES,311,BUFFALO,T,NAPLES
REPRESENTATIVE TO THE ASSEMBLY DIST. 29 8111,REPUBLICAN TREIG E. PRONSCHINSKE,TOWN OF NELSON,262,BUFFALO,T,NELSON
REPRESENTATIVE TO THE ASSEMBLY DIST. 29 8111,REPUBLICAN TREIG E. PRONSCHINSKE,TOWN OF WAUMANDEE,232,BUFFALO,T,WAUMANDEE
REPRESENTATIVE TO THE ASSEMBLY DIST. 29 8111,REPUBLICAN TREIG E. PRONSCHINSKE,VILLAGE OF COCHRANE,145,BUFFALO,V,COCHRANE
REPRESENTATIVE TO THE ASSEMBLY DIST. 29 8111,REPUBLICAN TREIG E. PRONSCHINSKE,VILLAGE OF NELSON,118,BUFFALO,V,NELSON
REPRESENTATIVE TO THE ASSEMBLY DIST. 29 8111,REPUBLICAN TREIG E. PRONSCHINSKE,CITY OF ALMA W1&2,251,BUFFALO,C,ALMA
REPRESENTATIVE TO THE ASSEMBLY DIST. 29 8111,REPUBLICAN TREIG E. PRONSCHINSKE,CITY OF BUFFALO CITY,384,BUFFALO,C,BUFFALO CITY
REPRESENTATIVE TO THE ASSEMBLY DIST. 29 8111,REPUBLICAN TREIG E. PRONSCHINSKE,CITY OF FOUNTAIN CITY W1&2,259,BUFFALO,C,FOUNTAIN CITY
REPRESENTATIVE TO THE ASSEMBLY DIST. 29 8111,REPUBLICAN TREIG E. PRONSCHINSKE,CITY OF MONDOVI W13,938,BUFFALO,C,MONDOVI
REPRESENTATIVE TO THE ASSEMBLY DIST. 29 8111,NA WRITE-INS,TOWN OF ALMA,0,BUFFALO,T,ALMA
REPRESENTATIVE TO THE ASSEMBLY DIST. 29 8111,NA WRITE-INS,TOWN OF BELVIDERE,0,BUFFALO,T,BELVIDERE
REPRESENTATIVE TO THE ASSEMBLY DIST. 29 8111,NA WRITE-INS,TOWN OF BUFFALO,0,BUFFALO,T,BUFFALO
REPRESENTATIVE TO THE ASSEMBLY DIST. 29 8111,NA WRITE-INS,TOWN OF CANTON,0,BUFFALO,T,CANTON
REPRESENTATIVE TO THE ASSEMBLY DIST. 29 8111,NA WRITE-INS,TOWN OF CROSS,0,BUFFALO,T,CROSS
REPRESENTATIVE TO THE ASSEMBLY DIST. 29 8111,NA WRITE-INS,TOWN OF DOVER,0,BUFFALO,T,DOVER
REPRESENTATIVE TO THE ASSEMBLY DIST. 29 8111,NA WRITE-INS,TOWN OF GILMANTON,0,BUFFALO,T,GILMANTON
REPRESENTATIVE TO THE ASSEMBLY DIST. 29 8111,NA WRITE-INS,TOWN OF GLENCOE,0,BUFFALO,T,GLENCOE
REPRESENTATIVE TO THE ASSEMBLY DIST. 29 8111,NA WRITE-INS,TOWN OF LINCOLN,0,BUFFALO,T,LINCOLN
REPRESENTATIVE TO THE ASSEMBLY DIST. 29 8111,NA WRITE-INS,TOWN OF MAXVILLE,0,BUFFALO,T,MAXVILLE
REPRESENTATIVE TO THE ASSEMBLY DIST. 29 8111,NA WRITE-INS,TOWN OF MILTON,0,BUFFALO,T,MILTON
REPRESENTATIVE TO THE ASSEMBLY DIST. 29 8111,NA WRITE-INS,TOWN OF MODENA,0,BUFFALO,T,MODENA
REPRESENTATIVE TO THE ASSEMBLY DIST. 29 8111,NA WRITE-INS,TOWN OF MONDOVI,0,BUFFALO,T,MONDOVI
REPRESENTATIVE TO THE ASSEMBLY DIST. 29 8111,NA WRITE-INS,TOWN OF MONTANA,0,BUFFALO,T,MONTANA
REPRESENTATIVE TO THE ASSEMBLY DIST. 29 8111,NA WRITE-INS,TOWN OF NAPLES,2,BUFFALO,T,NAPLES
REPRESENTATIVE TO THE ASSEMBLY DIST. 29 8111,NA WRITE-INS,TOWN OF NELSON,0,BUFFALO,T,NELSON
REPRESENTATIVE TO THE ASSEMBLY DIST. 29 8111,NA WRITE-INS,TOWN OF WAUMANDEE,0,BUFFALO,T,WAUMANDEE
REPRESENTATIVE TO THE ASSEMBLY DIST. 29 8111,NA WRITE-INS,VILLAGE OF COCHRANE,0,BUFFALO,V,COCHRANE
REPRESENTATIVE TO THE ASSEMBLY DIST. 29 8111,NA WRITE-INS,VILLAGE OF NELSON,0,BUFFALO,V,NELSON
REPRESENTATIVE TO THE ASSEMBLY DIST. 29 8111,NA WRITE-INS,CITY OF ALMA W1&2,0,BUFFALO,C,ALMA
REPRESENTATIVE TO THE ASSEMBLY DIST. 29 8111,NA WRITE-INS,CITY OF BUFFALO CITY,0,BUFFALO,C,BUFFALO CITY
REPRESENTATIVE TO THE ASSEMBLY DIST. 29 8111,NA WRITE-INS,CITY OF FOUNTAIN CITY W1&2,2,BUFFALO,C,FOUNTAIN CITY
REPRESENTATIVE TO THE ASSEMBLY DIST. 29 8111,NA WRITE-INS,CITY OF MONDOVI W13,1,BUFFALO,C,MONDOVI
DISTRICT ATTORNEY 8111,REPUBLICAN TOM BILSKI,TOWN OF ALMA,140,BUFFALO,T,ALMA
DISTRICT ATTORNEY 8111,REPUBLICAN TOM BILSKI,TOWN OF BELVIDERE,258,BUFFALO,T,BELVIDERE
DISTRICT ATTORNEY 8111,REPUBLICAN TOM BILSKI,TOWN OF BUFFALO,387,BUFFALO,T,BUFFALO
DISTRICT ATTORNEY 8111,REPUBLICAN TOM BILSKI,TOWN OF CANTON,140,BUFFALO,T,CANTON
DISTRICT ATTORNEY 8111,REPUBLICAN TOM BILSKI,TOWN OF CROSS,215,BUFFALO,T,CROSS
DISTRICT ATTORNEY 8111,REPUBLICAN TOM BILSKI,TOWN OF DOVER,222,BUFFALO,T,DOVER
DISTRICT ATTORNEY 8111,REPUBLICAN TOM BILSKI,TOWN OF GILMANTON,231,BUFFALO,T,GILMANTON
DISTRICT ATTORNEY 8111,REPUBLICAN TOM BILSKI,TOWN OF GLENCOE,191,BUFFALO,T,GLENCOE
DISTRICT ATTORNEY 8111,REPUBLICAN TOM BILSKI,TOWN OF LINCOLN,107,BUFFALO,T,LINCOLN
DISTRICT ATTORNEY 8111,REPUBLICAN TOM BILSKI,TOWN OF MAXVILLE,190,BUFFALO,T,MAXVILLE
DISTRICT ATTORNEY 8111,REPUBLICAN TOM BILSKI,TOWN OF MILTON,290,BUFFALO,T,MILTON
DISTRICT ATTORNEY 8111,REPUBLICAN TOM BILSKI,TOWN OF MODENA,153,BUFFALO,T,MODENA
DISTRICT ATTORNEY 8111,REPUBLICAN TOM BILSKI,TOWN OF MONDOVI,247,BUFFALO,T,MONDOVI
DISTRICT ATTORNEY 8111,REPUBLICAN TOM BILSKI,TOWN OF MONTANA,125,BUFFALO,T,MONTANA
DISTRICT ATTORNEY 8111,REPUBLICAN TOM BILSKI,TOWN OF NAPLES,366,BUFFALO,T,NAPLES
DISTRICT ATTORNEY 8111,REPUBLICAN TOM BILSKI,TOWN OF NELSON,299,BUFFALO,T,NELSON
DISTRICT ATTORNEY 8111,REPUBLICAN TOM BILSKI,TOWN OF WAUMANDEE,266,BUFFALO,T,WAUMANDEE
DISTRICT ATTORNEY 8111,REPUBLICAN TOM BILSKI,VILLAGE OF COCHRANE,197,BUFFALO,V,COCHRANE
DISTRICT ATTORNEY 8111,REPUBLICAN TOM BILSKI,VILLAGE OF NELSON,157,BUFFALO,V,NELSON
DISTRICT ATTORNEY 8111,REPUBLICAN TOM BILSKI,CITY OF ALMA W1&2,353,BUFFALO,C,ALMA
DISTRICT ATTORNEY 8111,REPUBLICAN TOM BILSKI,CITY OF BUFFALO CITY,508,BUFFALO,C,BUFFALO CITY
DISTRICT ATTORNEY 8111,REPUBLICAN TOM BILSKI,CITY OF FOUNTAIN CITY W1&2,343,BUFFALO,C,FOUNTAIN CITY
DISTRICT ATTORNEY 8111,REPUBLICAN TOM BILSKI,CITY OF MONDOVI W13,1208,BUFFALO,C,MONDOVI
DISTRICT ATTORNEY 8111,NA WRITE-INS,TOWN OF ALMA,0,BUFFALO,T,ALMA
DISTRICT ATTORNEY 8111,NA WRITE-INS,TOWN OF BELVIDERE,3,BUFFALO,T,BELVIDERE
DISTRICT ATTORNEY 8111,NA WRITE-INS,TOWN OF BUFFALO,5,BUFFALO,T,BUFFALO
DISTRICT ATTORNEY 8111,NA WRITE-INS,TOWN OF CANTON,2,BUFFALO,T,CANTON
DISTRICT ATTORNEY 8111,NA WRITE-INS,TOWN OF CROSS,2,BUFFALO,T,CROSS
DISTRICT ATTORNEY 8111,NA WRITE-INS,TOWN OF DOVER,0,BUFFALO,T,DOVER
DISTRICT ATTORNEY 8111,NA WRITE-INS,TOWN OF GILMANTON,2,BUFFALO,T,GILMANTON
DISTRICT ATTORNEY 8111,NA WRITE-INS,TOWN OF GLENCOE,3,BUFFALO,T,GLENCOE
DISTRICT ATTORNEY 8111,NA WRITE-INS,TOWN OF LINCOLN,1,BUFFALO,T,LINCOLN
DISTRICT ATTORNEY 8111,NA WRITE-INS,TOWN OF MAXVILLE,3,BUFFALO,T,MAXVILLE
DISTRICT ATTORNEY 8111,NA WRITE-INS,TOWN OF MILTON,4,BUFFALO,T,MILTON
DISTRICT ATTORNEY 8111,NA WRITE-INS,TOWN OF MODENA,1,BUFFALO,T,MODENA
DISTRICT ATTORNEY 8111,NA WRITE-INS,TOWN OF MONDOVI,4,BUFFALO,T,MONDOVI
DISTRICT ATTORNEY 8111,NA WRITE-INS,TOWN OF MONTANA,0,BUFFALO,T,MONTANA
DISTRICT ATTORNEY 8111,NA WRITE-INS,TOWN OF NAPLES,3,BUFFALO,T,NAPLES
DISTRICT ATTORNEY 8111,NA WRITE-INS,TOWN OF NELSON,5,BUFFALO,T,NELSON
DISTRICT ATTORNEY 8111,NA WRITE-INS,TOWN OF WAUMANDEE,3,BUFFALO,T,WAUMANDEE
DISTRICT ATTORNEY 8111,NA WRITE-INS,VILLAGE OF COCHRANE,3,BUFFALO,V,COCHRANE
DISTRICT ATTORNEY 8111,NA WRITE-INS,VILLAGE OF NELSON,5,BUFFALO,V,NELSON
DISTRICT ATTORNEY 8111,NA WRITE-INS,CITY OF ALMA W1&2,9,BUFFALO,C,ALMA
DISTRICT ATTORNEY 8111,NA WRITE-INS,CITY OF BUFFALO CITY,14,BUFFALO,C,BUFFALO CITY
DISTRICT ATTORNEY 8111,NA WRITE-INS,CITY OF FOUNTAIN CITY W1&2,17,BUFFALO,C,FOUNTAIN CITY
DISTRICT ATTORNEY 8111,NA WRITE-INS,CITY OF MONDOVI W13,8,BUFFALO,C,MONDOVI
COUNTY CLERK,DEMOCRATIC ROXANN HALVERSON,TOWN OF ALMA,144,BUFFALO,T,ALMA
COUNTY CLERK,DEMOCRATIC ROXANN HALVERSON,TOWN OF BELVIDERE,235,BUFFALO,T,BELVIDERE
COUNTY CLERK,DEMOCRATIC ROXANN HALVERSON,TOWN OF BUFFALO,339,BUFFALO,T,BUFFALO
COUNTY CLERK,DEMOCRATIC ROXANN HALVERSON,TOWN OF CANTON,147,BUFFALO,T,CANTON
COUNTY CLERK,DEMOCRATIC ROXANN HALVERSON,TOWN OF CROSS,186,BUFFALO,T,CROSS
COUNTY CLERK,DEMOCRATIC ROXANN HALVERSON,TOWN OF DOVER,210,BUFFALO,T,DOVER
COUNTY CLERK,DEMOCRATIC ROXANN HALVERSON,TOWN OF GILMANTON,233,BUFFALO,T,GILMANTON
COUNTY CLERK,DEMOCRATIC ROXANN HALVERSON,TOWN OF GLENCOE,153,BUFFALO,T,GLENCOE
COUNTY CLERK,DEMOCRATIC ROXANN HALVERSON,TOWN OF LINCOLN,99,BUFFALO,T,LINCOLN
