municipality,reporting_unit,contest,candidate,votes,county,ctv
KENOSHA,CITY OF KENOSHA WARDS 88,PRESIDENT / VICE PRESIDENT,LIB CHASE RUSSELL OLIVER / MIKE TER MAAT,2,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 88,PRESIDENT / VICE PRESIDENT,GRN JILL STEIN / RUDOLPH WARE,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 88,PRESIDENT / VICE PRESIDENT,PSL CLAUDIA DE LA CRUZ / KARINA GARCIA,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 88,PRESIDENT / VICE PRESIDENT,JFA CORNEL WEST / MELINA ABDULLAH,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 88,PRESIDENT / VICE PRESIDENT,"WTP ROBERT F. KENNEDY, JR. / NICOLE SHANAHAN",0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 88,PRESIDENT / VICE PRESIDENT,CON RANDALL TERRY / STEPHEN BRODEN,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 88,PRESIDENT / VICE PRESIDENT,WRITE-IN NA,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 88,UNITED STATES SENATOR,DEM TAMMY BALDWIN,13,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 88,UNITED STATES SENATOR,REP ERIC HOVDE,8,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 88,UNITED STATES SENATOR,DTC PHIL ANDERSON,1,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 88,UNITED STATES SENATOR,AFT THOMAS LEAGER,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 88,UNITED STATES SENATOR,WRITE-IN NA,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 88,REPRESENTATIVE IN CONGRESS,DEM PETER BARCA,14,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 88,REPRESENTATIVE IN CONGRESS,REP BRYAN STEIL,8,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 88,REPRESENTATIVE IN CONGRESS,"GRN CHESTER TODD, JR.",0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 88,REPRESENTATIVE IN CONGRESS,WRITE-IN NA,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 88,STATE SENATOR DISTRICT 22,DEM ROBERT W. WIRCH,17,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 88,STATE SENATOR DISTRICT 22,WRITE-IN NA,1,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 88,REPRESENTATIVE TO THE ASSEMBLY DISTRICT 65,DEM BEN DESMIDT,13,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 88,REPRESENTATIVE TO THE ASSEMBLY DISTRICT 65,REP BRIAN GONZALES,9,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 88,REPRESENTATIVE TO THE ASSEMBLY DISTRICT 65,WRITE-IN NA,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 88,DISTRICT ATTORNEY,DEM CARLI MCNEILL,13,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 88,DISTRICT ATTORNEY,REP XAVIER SOLIS,9,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 88,DISTRICT ATTORNEY,WRITE-IN NA,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 88,COUNTY CLERK,DEM REGI WALIGORA,17,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 88,COUNTY CLERK,WRITE-IN NA,2,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 88,COUNTY TREASURER,DEM TERI JACOBSON,17,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 88,COUNTY TREASURER,WRITE-IN NA,2,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 88,REGISTER OF DEEDS,DEM JENNIFER MACK,17,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 88,REGISTER OF DEEDS,WRITE-IN NA,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 88,STATE REFERENDUM,YES NA,17,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 88,STATE REFERENDUM,NO NA,3,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 89,PRESIDENT / VICE PRESIDENT,DEM KAMALA D. HARRIS / TIM WALZ,37,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 89,PRESIDENT / VICE PRESIDENT,REP DONALD J. TRUMP / JD VANCE,27,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 89,PRESIDENT / VICE PRESIDENT,CON RANDALL TERRY / STEPHEN BRODEN,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 89,PRESIDENT / VICE PRESIDENT,LIB CHASE RUSSELL OLIVER / MIKE TER MAAT,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 89,PRESIDENT / VICE PRESIDENT,GRN JILL STEIN / RUDOLPH WARE,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 89,PRESIDENT / VICE PRESIDENT,PSL CLAUDIA DE LA CRUZ / KARINA GARCIA,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 89,PRESIDENT / VICE PRESIDENT,JFA CORNEL WEST / MELINA ABDULLAH,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 89,PRESIDENT / VICE PRESIDENT,"WTP ROBERT F. KENNEDY, JR. / NICOLE SHANAHAN",0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 89,PRESIDENT / VICE PRESIDENT,WRITE-IN NA,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 89,UNITED STATES SENATOR,DEM TAMMY BALDWIN,39,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 89,UNITED STATES SENATOR,REP ERIC HOVDE,25,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 89,UNITED STATES SENATOR,DTC PHIL ANDERSON,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 89,UNITED STATES SENATOR,AFT THOMAS LEAGER,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 89,UNITED STATES SENATOR,WRITE-IN NA,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 89,REPRESENTATIVE IN CONGRESS,DEM PETER BARCA,38,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 89,REPRESENTATIVE IN CONGRESS,REP BRYAN STEIL,24,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 89,REPRESENTATIVE IN CONGRESS,"GRN CHESTER TODD, JR.",0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 89,REPRESENTATIVE IN CONGRESS,WRITE-IN NA,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 89,STATE SENATOR DISTRICT 22,DEM ROBERT W. WIRCH,47,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 89,STATE SENATOR DISTRICT 22,WRITE-IN NA,1,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 89,REPRESENTATIVE TO THE ASSEMBLY DISTRICT 65,DEM BEN DESMIDT,39,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 89,REPRESENTATIVE TO THE ASSEMBLY DISTRICT 65,REP BRIAN GONZALES,24,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 89,REPRESENTATIVE TO THE ASSEMBLY DISTRICT 65,WRITE-IN NA,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 89,DISTRICT ATTORNEY,DEM CARLI MCNEILL,39,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 89,DISTRICT ATTORNEY,REP XAVIER SOLIS,24,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 89,DISTRICT ATTORNEY,WRITE-IN NA,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 89,COUNTY CLERK,DEM REGI WALIGORA,49,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 89,COUNTY CLERK,WRITE-IN NA,1,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 89,COUNTY TREASURER,DEM TERI JACOBSON,47,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 89,COUNTY TREASURER,WRITE-IN NA,1,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 89,REGISTER OF DEEDS,DEM JENNIFER MACK,48,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 89,REGISTER OF DEEDS,WRITE-IN NA,1,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 89,STATE REFERENDUM,YES NA,37,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 89,STATE REFERENDUM,NO NA,17,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 90,PRESIDENT / VICE PRESIDENT,DEM KAMALA D. HARRIS / TIM WALZ,24,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 90,PRESIDENT / VICE PRESIDENT,REP DONALD J. TRUMP / JD VANCE,9,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 90,PRESIDENT / VICE PRESIDENT,CON RANDALL TERRY / STEPHEN BRODEN,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 90,PRESIDENT / VICE PRESIDENT,LIB CHASE RUSSELL OLIVER / MIKE TER MAAT,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 90,PRESIDENT / VICE PRESIDENT,GRN JILL STEIN / RUDOLPH WARE,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 90,PRESIDENT / VICE PRESIDENT,PSL CLAUDIA DE LA CRUZ / KARINA GARCIA,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 90,PRESIDENT / VICE PRESIDENT,JFA CORNEL WEST / MELINA ABDULLAH,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 90,PRESIDENT / VICE PRESIDENT,"WTP ROBERT F. KENNEDY, JR. / NICOLE SHANAHAN",0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 90,PRESIDENT / VICE PRESIDENT,WRITE-IN NA,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 90,UNITED STATES SENATOR,DEM TAMMY BALDWIN,23,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 90,UNITED STATES SENATOR,REP ERIC HOVDE,8,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 90,UNITED STATES SENATOR,DTC PHIL ANDERSON,2,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 90,UNITED STATES SENATOR,AFT THOMAS LEAGER,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 90,UNITED STATES SENATOR,WRITE-IN NA,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 90,REPRESENTATIVE IN CONGRESS,DEM PETER BARCA,23,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 90,REPRESENTATIVE IN CONGRESS,REP BRYAN STEIL,9,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 90,REPRESENTATIVE IN CONGRESS,"GRN CHESTER TODD, JR.",1,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 90,REPRESENTATIVE IN CONGRESS,WRITE-IN NA,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 90,STATE SENATOR DISTRICT 22,DEM ROBERT W. WIRCH,26,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 90,STATE SENATOR DISTRICT 22,WRITE-IN NA,1,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 90,REPRESENTATIVE TO THE ASSEMBLY DISTRICT 65,DEM BEN DESMIDT,22,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 90,REPRESENTATIVE TO THE ASSEMBLY DISTRICT 65,REP BRIAN GONZALES,9,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 90,REPRESENTATIVE TO THE ASSEMBLY DISTRICT 65,WRITE-IN NA,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 90,DISTRICT ATTORNEY,DEM CARLI MCNEILL,22,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 90,DISTRICT ATTORNEY,REP XAVIER SOLIS,8,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 90,DISTRICT ATTORNEY,WRITE-IN NA,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 90,COUNTY CLERK,DEM REGI WALIGORA,27,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 90,COUNTY CLERK,WRITE-IN NA,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 90,COUNTY TREASURER,DEM TERI JACOBSON,27,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 90,COUNTY TREASURER,WRITE-IN NA,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 90,REGISTER OF DEEDS,DEM JENNIFER MACK,27,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 90,REGISTER OF DEEDS,WRITE-IN NA,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 90,STATE REFERENDUM,YES NA,22,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 90,STATE REFERENDUM,NO NA,11,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 91,PRESIDENT / VICE PRESIDENT,REP DONALD J. TRUMP / JD VANCE,103,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 91,PRESIDENT / VICE PRESIDENT,DEM KAMALA D. HARRIS / TIM WALZ,67,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 91,PRESIDENT / VICE PRESIDENT,CON RANDALL TERRY / STEPHEN BRODEN,1,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 91,PRESIDENT / VICE PRESIDENT,"WTP ROBERT F. KENNEDY, JR. / NICOLE SHANAHAN",1,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 91,PRESIDENT / VICE PRESIDENT,LIB CHASE RUSSELL OLIVER / MIKE TER MAAT,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 91,PRESIDENT / VICE PRESIDENT,GRN JILL STEIN / RUDOLPH WARE,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 91,PRESIDENT / VICE PRESIDENT,PSL CLAUDIA DE LA CRUZ / KARINA GARCIA,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 91,PRESIDENT / VICE PRESIDENT,JFA CORNEL WEST / MELINA ABDULLAH,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 91,PRESIDENT / VICE PRESIDENT,WRITE-IN NA,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 91,UNITED STATES SENATOR,REP ERIC HOVDE,98,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 91,UNITED STATES SENATOR,DEM TAMMY BALDWIN,70,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 91,UNITED STATES SENATOR,DTC PHIL ANDERSON,2,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 91,UNITED STATES SENATOR,AFT THOMAS LEAGER,2,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 91,UNITED STATES SENATOR,WRITE-IN NA,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 91,REPRESENTATIVE IN CONGRESS,REP BRYAN STEIL,102,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 91,REPRESENTATIVE IN CONGRESS,DEM PETER BARCA,66,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 91,REPRESENTATIVE IN CONGRESS,"GRN CHESTER TODD, JR.",2,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 91,REPRESENTATIVE IN CONGRESS,WRITE-IN NA,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 91,STATE SENATOR DISTRICT 22,DEM ROBERT W. WIRCH,120,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 91,STATE SENATOR DISTRICT 22,WRITE-IN NA,6,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 91,REPRESENTATIVE TO THE ASSEMBLY DISTRICT 65,REP BRIAN GONZALES,97,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 91,REPRESENTATIVE TO THE ASSEMBLY DISTRICT 65,DEM BEN DESMIDT,71,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 91,REPRESENTATIVE TO THE ASSEMBLY DISTRICT 65,WRITE-IN NA,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 91,DISTRICT ATTORNEY,REP XAVIER SOLIS,95,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 91,DISTRICT ATTORNEY,DEM CARLI MCNEILL,71,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 91,DISTRICT ATTORNEY,WRITE-IN NA,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 91,COUNTY CLERK,DEM REGI WALIGORA,116,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 91,COUNTY CLERK,WRITE-IN NA,5,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 91,COUNTY TREASURER,DEM TERI JACOBSON,116,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 91,COUNTY TREASURER,WRITE-IN NA,5,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 91,REGISTER OF DEEDS,DEM JENNIFER MACK,123,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 91,REGISTER OF DEEDS,WRITE-IN NA,4,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 91,STATE REFERENDUM,YES NA,118,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 91,STATE REFERENDUM,NO NA,42,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 92,PRESIDENT / VICE PRESIDENT,DEM KAMALA D. HARRIS / TIM WALZ,179,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 92,PRESIDENT / VICE PRESIDENT,REP DONALD J. TRUMP / JD VANCE,115,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 92,PRESIDENT / VICE PRESIDENT,"WTP ROBERT F. KENNEDY, JR. / NICOLE SHANAHAN",3,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 92,PRESIDENT / VICE PRESIDENT,GRN JILL STEIN / RUDOLPH WARE,2,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 92,PRESIDENT / VICE PRESIDENT,CON RANDALL TERRY / STEPHEN BRODEN,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 92,PRESIDENT / VICE PRESIDENT,LIB CHASE RUSSELL OLIVER / MIKE TER MAAT,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 92,PRESIDENT / VICE PRESIDENT,PSL CLAUDIA DE LA CRUZ / KARINA GARCIA,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 92,PRESIDENT / VICE PRESIDENT,JFA CORNEL WEST / MELINA ABDULLAH,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 92,PRESIDENT / VICE PRESIDENT,WRITE-IN NA,1,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 92,UNITED STATES SENATOR,DEM TAMMY BALDWIN,175,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 92,UNITED STATES SENATOR,REP ERIC HOVDE,112,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 92,UNITED STATES SENATOR,AFT THOMAS LEAGER,7,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 92,UNITED STATES SENATOR,DTC PHIL ANDERSON,1,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 92,UNITED STATES SENATOR,WRITE-IN NA,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 92,REPRESENTATIVE IN CONGRESS,DEM PETER BARCA,164,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 92,REPRESENTATIVE IN CONGRESS,REP BRYAN STEIL,124,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 92,REPRESENTATIVE IN CONGRESS,"GRN CHESTER TODD, JR.",8,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 92,REPRESENTATIVE IN CONGRESS,WRITE-IN NA,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 92,STATE SENATOR DISTRICT 22,DEM ROBERT W. WIRCH,232,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 92,STATE SENATOR DISTRICT 22,WRITE-IN NA,3,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 92,REPRESENTATIVE TO THE ASSEMBLY DISTRICT 64,DEM TIP MCGUIRE,173,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 92,REPRESENTATIVE TO THE ASSEMBLY DISTRICT 64,REP ED HIBSCH,117,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 92,REPRESENTATIVE TO THE ASSEMBLY DISTRICT 64,WRITE-IN NA,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 92,DISTRICT ATTORNEY,DEM CARLI MCNEILL,175,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 92,DISTRICT ATTORNEY,REP XAVIER SOLIS,115,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 92,DISTRICT ATTORNEY,WRITE-IN NA,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 92,COUNTY CLERK,DEM REGI WALIGORA,222,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 92,COUNTY CLERK,WRITE-IN NA,4,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 92,COUNTY TREASURER,DEM TERI JACOBSON,223,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 92,COUNTY TREASURER,WRITE-IN NA,4,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 92,REGISTER OF DEEDS,DEM JENNIFER MACK,218,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 92,REGISTER OF DEEDS,WRITE-IN NA,4,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 92,STATE REFERENDUM,YES NA,184,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 92,STATE REFERENDUM,NO NA,90,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 93,PRESIDENT / VICE PRESIDENT,DEM KAMALA D. HARRIS / TIM WALZ,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 93,PRESIDENT / VICE PRESIDENT,REP DONALD J. TRUMP / JD VANCE,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 93,PRESIDENT / VICE PRESIDENT,CON RANDALL TERRY / STEPHEN BRODEN,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 93,PRESIDENT / VICE PRESIDENT,LIB CHASE RUSSELL OLIVER / MIKE TER MAAT,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 93,PRESIDENT / VICE PRESIDENT,GRN JILL STEIN / RUDOLPH WARE,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 93,PRESIDENT / VICE PRESIDENT,PSL CLAUDIA DE LA CRUZ / KARINA GARCIA,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 93,PRESIDENT / VICE PRESIDENT,JFA CORNEL WEST / MELINA ABDULLAH,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 93,PRESIDENT / VICE PRESIDENT,"WTP ROBERT F. KENNEDY, JR. / NICOLE SHANAHAN",0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 93,PRESIDENT / VICE PRESIDENT,WRITE-IN NA,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 93,UNITED STATES SENATOR,DEM TAMMY BALDWIN,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 93,UNITED STATES SENATOR,REP ERIC HOVDE,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 93,UNITED STATES SENATOR,DTC PHIL ANDERSON,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 93,UNITED STATES SENATOR,AFT THOMAS LEAGER,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 93,UNITED STATES SENATOR,WRITE-IN NA,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 93,REPRESENTATIVE IN CONGRESS,DEM PETER BARCA,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 93,REPRESENTATIVE IN CONGRESS,REP BRYAN STEIL,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 93,REPRESENTATIVE IN CONGRESS,"GRN CHESTER TODD, JR.",0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 93,REPRESENTATIVE IN CONGRESS,WRITE-IN NA,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 93,STATE SENATOR DISTRICT 22,DEM ROBERT W. WIRCH,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 93,STATE SENATOR DISTRICT 22,WRITE-IN NA,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 93,REPRESENTATIVE TO THE ASSEMBLY DISTRICT 64,DEM TIP MCGUIRE,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 93,REPRESENTATIVE TO THE ASSEMBLY DISTRICT 64,REP ED HIBSCH,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 93,REPRESENTATIVE TO THE ASSEMBLY DISTRICT 64,WRITE-IN NA,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 93,DISTRICT ATTORNEY,DEM CARLI MCNEILL,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 93,DISTRICT ATTORNEY,REP XAVIER SOLIS,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 93,DISTRICT ATTORNEY,WRITE-IN NA,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 93,COUNTY CLERK,DEM REGI WALIGORA,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 93,COUNTY CLERK,WRITE-IN NA,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 93,COUNTY TREASURER,DEM TERI JACOBSON,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 93,COUNTY TREASURER,WRITE-IN NA,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 93,REGISTER OF DEEDS,DEM JENNIFER MACK,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 93,REGISTER OF DEEDS,WRITE-IN NA,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 93,STATE REFERENDUM,YES NA,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 93,STATE REFERENDUM,NO NA,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 94,PRESIDENT / VICE PRESIDENT,DEM KAMALA D. HARRIS / TIM WALZ,1,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 94,PRESIDENT / VICE PRESIDENT,REP DONALD J. TRUMP / JD VANCE,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 94,PRESIDENT / VICE PRESIDENT,CON RANDALL TERRY / STEPHEN BRODEN,0,KENOSHA,C
