municipality,reporting_unit,contest,candidate,votes,county,ctv
LIND,TOWN OF LIND WARDS 1-3,US SENATE,PHIL ANDERSON,29,WAUPACA,T
LIND,TOWN OF LIND WARDS 1-3,US SENATE,THOMAS LEAGER,11,WAUPACA,T
LIND,TOWN OF LIND WARDS 1-3,US SENATE,JOHN SCHIESS (WRITE-IN),0,WAUPACA,T
LIND,TOWN OF LIND WARDS 1-3,US SENATE,SCATTERING,0,WAUPACA,T
LITTLE WOLF,TOWN OF LITTLE WOLF WARDS 1-3,US SENATE,TAMMY BALDWIN,174,WAUPACA,T
LITTLE WOLF,TOWN OF LITTLE WOLF WARDS 1-3,US SENATE,ERIC HOVDE,661,WAUPACA,T
LITTLE WOLF,TOWN OF LITTLE WOLF WARDS 1-3,US SENATE,PHIL ANDERSON,14,WAUPACA,T
LITTLE WOLF,TOWN OF LITTLE WOLF WARDS 1-3,US SENATE,THOMAS LEAGER,14,WAUPACA,T
LITTLE WOLF,TOWN OF LITTLE WOLF WARDS 1-3,US SENATE,JOHN SCHIESS (WRITE-IN),0,WAUPACA,T
LITTLE WOLF,TOWN OF LITTLE WOLF WARDS 1-3,US SENATE,SCATTERING,1,WAUPACA,T
MATTESON,TOWN OF MATTESON WARD 1,US SENATE,TAMMY BALDWIN,164,WAUPACA,T
MATTESON,TOWN OF MATTESON WARD 1,US SENATE,ERIC HOVDE,426,WAUPACA,T
MATTESON,TOWN OF MATTESON WARD 1,US SENATE,PHIL ANDERSON,10,WAUPACA,T
MATTESON,TOWN OF MATTESON WARD 1,US SENATE,THOMAS LEAGER,5,WAUPACA,T
MATTESON,TOWN OF MATTESON WARD 1,US SENATE,JOHN SCHIESS (WRITE-IN),0,WAUPACA,T
MATTESON,TOWN OF MATTESON WARD 1,US SENATE,SCATTERING,0,WAUPACA,T
MUKWA,TOWN OF MUKWA WARDS 1-2,US SENATE,TAMMY BALDWIN,199,WAUPACA,T
MUKWA,TOWN OF MUKWA WARDS 1-2,US SENATE,ERIC HOVDE,448,WAUPACA,T
MUKWA,TOWN OF MUKWA WARDS 1-2,US SENATE,PHIL ANDERSON,13,WAUPACA,T
MUKWA,TOWN OF MUKWA WARDS 1-2,US SENATE,THOMAS LEAGER,10,WAUPACA,T
MUKWA,TOWN OF MUKWA WARDS 1-2,US SENATE,JOHN SCHIESS (WRITE-IN),0,WAUPACA,T
MUKWA,TOWN OF MUKWA WARDS 1-2,US SENATE,SCATTERING,3,WAUPACA,T
MUKWA,TOWN OF MUKWA WARDS 3-5,US SENATE,TAMMY BALDWIN,379,WAUPACA,T
MUKWA,TOWN OF MUKWA WARDS 3-5,US SENATE,ERIC HOVDE,825,WAUPACA,T
MUKWA,TOWN OF MUKWA WARDS 3-5,US SENATE,PHIL ANDERSON,24,WAUPACA,T
MUKWA,TOWN OF MUKWA WARDS 3-5,US SENATE,THOMAS LEAGER,6,WAUPACA,T
MUKWA,TOWN OF MUKWA WARDS 3-5,US SENATE,JOHN SCHIESS (WRITE-IN),0,WAUPACA,T
MUKWA,TOWN OF MUKWA WARDS 3-5,US SENATE,SCATTERING,0,WAUPACA,T
ROYALTON,TOWN OF ROYALTON WARDS 1-3,US SENATE,TAMMY BALDWIN,226,WAUPACA,T
ROYALTON,TOWN OF ROYALTON WARDS 1-3,US SENATE,ERIC HOVDE,644,WAUPACA,T
ROYALTON,TOWN OF ROYALTON WARDS 1-3,US SENATE,PHIL ANDERSON,14,WAUPACA,T
ROYALTON,TOWN OF ROYALTON WARDS 1-3,US SENATE,THOMAS LEAGER,16,WAUPACA,T
ROYALTON,TOWN OF ROYALTON WARDS 1-3,US SENATE,JOHN SCHIESS (WRITE-IN),0,WAUPACA,T
ROYALTON,TOWN OF ROYALTON WARDS 1-3,US SENATE,SCATTERING,0,WAUPACA,T
SAINT LAWRENCE,TOWN OF SAINT LAWRENCE WARDS 1-2,US SENATE,TAMMY BALDWIN,137,WAUPACA,T
SAINT LAWRENCE,TOWN OF SAINT LAWRENCE WARDS 1-2,US SENATE,ERIC HOVDE,300,WAUPACA,T
SAINT LAWRENCE,TOWN OF SAINT LAWRENCE WARDS 1-2,US SENATE,PHIL ANDERSON,7,WAUPACA,T
SAINT LAWRENCE,TOWN OF SAINT LAWRENCE WARDS 1-2,US SENATE,THOMAS LEAGER,8,WAUPACA,T
SAINT LAWRENCE,TOWN OF SAINT LAWRENCE WARDS 1-2,US SENATE,JOHN SCHIESS (WRITE-IN),0,WAUPACA,T
SAINT LAWRENCE,TOWN OF SAINT LAWRENCE WARDS 1-2,US SENATE,SCATTERING,0,WAUPACA,T
SCANDINAVIA,TOWN OF SCANDINAVIA WARDS 1-2,US SENATE,TAMMY BALDWIN,282,WAUPACA,T
SCANDINAVIA,TOWN OF SCANDINAVIA WARDS 1-2,US SENATE,ERIC HOVDE,429,WAUPACA,T
SCANDINAVIA,TOWN OF SCANDINAVIA WARDS 1-2,US SENATE,PHIL ANDERSON,5,WAUPACA,T
SCANDINAVIA,TOWN OF SCANDINAVIA WARDS 1-2,US SENATE,THOMAS LEAGER,5,WAUPACA,T
SCANDINAVIA,TOWN OF SCANDINAVIA WARDS 1-2,US SENATE,JOHN SCHIESS (WRITE-IN),0,WAUPACA,T
SCANDINAVIA,TOWN OF SCANDINAVIA WARDS 1-2,US SENATE,SCATTERING,0,WAUPACA,T
UNION,TOWN OF UNION WARDS 1-2,US SENATE,TAMMY BALDWIN,111,WAUPACA,T
UNION,TOWN OF UNION WARDS 1-2,US SENATE,ERIC HOVDE,351,WAUPACA,T
UNION,TOWN OF UNION WARDS 1-2,US SENATE,PHIL ANDERSON,8,WAUPACA,T
UNION,TOWN OF UNION WARDS 1-2,US SENATE,THOMAS LEAGER,5,WAUPACA,T
UNION,TOWN OF UNION WARDS 1-2,US SENATE,JOHN SCHIESS (WRITE-IN),0,WAUPACA,T
UNION,TOWN OF UNION WARDS 1-2,US SENATE,SCATTERING,0,WAUPACA,T
WAUPACA,TOWN OF WAUPACA WARDS 1-2,US SENATE,TAMMY BALDWIN,223,WAUPACA,T
WAUPACA,TOWN OF WAUPACA WARDS 1-2,US SENATE,ERIC HOVDE,497,WAUPACA,T
WAUPACA,TOWN OF WAUPACA WARDS 1-2,US SENATE,PHIL ANDERSON,9,WAUPACA,T
WAUPACA,TOWN OF WAUPACA WARDS 1-2,US SENATE,THOMAS LEAGER,9,WAUPACA,T
WAUPACA,TOWN OF WAUPACA WARDS 1-2,US SENATE,JOHN SCHIESS (WRITE-IN),0,WAUPACA,T
WAUPACA,TOWN OF WAUPACA WARDS 1-2,US SENATE,SCATTERING,0,WAUPACA,T
WEYAUWEGA,TOWN OF WEYAUWEGA WARD 1,US SENATE,TAMMY BALDWIN,85,WAUPACA,T
WEYAUWEGA,TOWN OF WEYAUWEGA WARD 1,US SENATE,ERIC HOVDE,255,WAUPACA,T
WEYAUWEGA,TOWN OF WEYAUWEGA WARD 1,US SENATE,PHIL ANDERSON,4,WAUPACA,T
WEYAUWEGA,TOWN OF WEYAUWEGA WARD 1,US SENATE,THOMAS LEAGER,8,WAUPACA,T
WEYAUWEGA,TOWN OF WEYAUWEGA WARD 1,US SENATE,JOHN SCHIESS (WRITE-IN),0,WAUPACA,T
WEYAUWEGA,TOWN OF WEYAUWEGA WARD 1,US SENATE,SCATTERING,0,WAUPACA,T
WYOMING,TOWN OF WYOMING WARD 1,US SENATE,TAMMY BALDWIN,39,WAUPACA,T
WYOMING,TOWN OF WYOMING WARD 1,US SENATE,ERIC HOVDE,113,WAUPACA,T
WYOMING,TOWN OF WYOMING WARD 1,US SENATE,PHIL ANDERSON,3,WAUPACA,T
WYOMING,TOWN OF WYOMING WARD 1,US SENATE,THOMAS LEAGER,2,WAUPACA,T
WYOMING,TOWN OF WYOMING WARD 1,US SENATE,JOHN SCHIESS (WRITE-IN),0,WAUPACA,T
WYOMING,TOWN OF WYOMING WARD 1,US SENATE,SCATTERING,0,WAUPACA,T
BIG FALLS,VILLAGE OF BIG FALLS WARD 1,US SENATE,TAMMY BALDWIN,15,WAUPACA,V
BIG FALLS,VILLAGE OF BIG FALLS WARD 1,US SENATE,ERIC HOVDE,31,WAUPACA,V
BIG FALLS,VILLAGE OF BIG FALLS WARD 1,US SENATE,PHIL ANDERSON,3,WAUPACA,V
BIG FALLS,VILLAGE OF BIG FALLS WARD 1,US SENATE,THOMAS LEAGER,1,WAUPACA,V
BIG FALLS,VILLAGE OF BIG FALLS WARD 1,US SENATE,JOHN SCHIESS (WRITE-IN),0,WAUPACA,V
BIG FALLS,VILLAGE OF BIG FALLS WARD 1,US SENATE,SCATTERING,0,WAUPACA,V
EMBARRASS,VILLAGE OF EMBARRASS WARD 1,US SENATE,TAMMY BALDWIN,55,WAUPACA,V
EMBARRASS,VILLAGE OF EMBARRASS WARD 1,US SENATE,ERIC HOVDE,123,WAUPACA,V
EMBARRASS,VILLAGE OF EMBARRASS WARD 1,US SENATE,PHIL ANDERSON,3,WAUPACA,V
EMBARRASS,VILLAGE OF EMBARRASS WARD 1,US SENATE,THOMAS LEAGER,4,WAUPACA,V
EMBARRASS,VILLAGE OF EMBARRASS WARD 1,US SENATE,JOHN SCHIESS (WRITE-IN),0,WAUPACA,V
EMBARRASS,VILLAGE OF EMBARRASS WARD 1,US SENATE,SCATTERING,0,WAUPACA,V
FREMONT,VILLAGE OF FREMONT WARDS 1-2,US SENATE,TAMMY BALDWIN,137,WAUPACA,V
FREMONT,VILLAGE OF FREMONT WARDS 1-2,US SENATE,ERIC HOVDE,333,WAUPACA,V
FREMONT,VILLAGE OF FREMONT WARDS 1-2,US SENATE,PHIL ANDERSON,8,WAUPACA,V
FREMONT,VILLAGE OF FREMONT WARDS 1-2,US SENATE,THOMAS LEAGER,3,WAUPACA,V
FREMONT,VILLAGE OF FREMONT WARDS 1-2,US SENATE,JOHN SCHIESS (WRITE-IN),0,WAUPACA,V
FREMONT,VILLAGE OF FREMONT WARDS 1-2,US SENATE,SCATTERING,0,WAUPACA,V
IOLA,VILLAGE OF IOLA WARDS 1-2,US SENATE,TAMMY BALDWIN,270,WAUPACA,V
IOLA,VILLAGE OF IOLA WARDS 1-2,US SENATE,ERIC HOVDE,425,WAUPACA,V
IOLA,VILLAGE OF IOLA WARDS 1-2,US SENATE,PHIL ANDERSON,18,WAUPACA,V
IOLA,VILLAGE OF IOLA WARDS 1-2,US SENATE,THOMAS LEAGER,11,WAUPACA,V
IOLA,VILLAGE OF IOLA WARDS 1-2,US SENATE,JOHN SCHIESS (WRITE-IN),0,WAUPACA,V
IOLA,VILLAGE OF IOLA WARDS 1-2,US SENATE,SCATTERING,0,WAUPACA,V
OGDENSBURG,VILLAGE OF OGDENSBURG WARD 1,US SENATE,TAMMY BALDWIN,28,WAUPACA,V
OGDENSBURG,VILLAGE OF OGDENSBURG WARD 1,US SENATE,ERIC HOVDE,69,WAUPACA,V
OGDENSBURG,VILLAGE OF OGDENSBURG WARD 1,US SENATE,PHIL ANDERSON,4,WAUPACA,V
OGDENSBURG,VILLAGE OF OGDENSBURG WARD 1,US SENATE,THOMAS LEAGER,2,WAUPACA,V
OGDENSBURG,VILLAGE OF OGDENSBURG WARD 1,US SENATE,JOHN SCHIESS (WRITE-IN),0,WAUPACA,V
OGDENSBURG,VILLAGE OF OGDENSBURG WARD 1,US SENATE,SCATTERING,0,WAUPACA,V
SCANDINAVIA,VILLAGE OF SCANDINAVIA WARD 1,US SENATE,TAMMY BALDWIN,85,WAUPACA,V
SCANDINAVIA,VILLAGE OF SCANDINAVIA WARD 1,US SENATE,ERIC HOVDE,120,WAUPACA,V
SCANDINAVIA,VILLAGE OF SCANDINAVIA WARD 1,US SENATE,PHIL ANDERSON,2,WAUPACA,V
SCANDINAVIA,VILLAGE OF SCANDINAVIA WARD 1,US SENATE,THOMAS LEAGER,8,WAUPACA,V
SCANDINAVIA,VILLAGE OF SCANDINAVIA WARD 1,US SENATE,JOHN SCHIESS (WRITE-IN),0,WAUPACA,V
SCANDINAVIA,VILLAGE OF SCANDINAVIA WARD 1,US SENATE,SCATTERING,0,WAUPACA,V
CLINTONVILLE,CITY OF CLINTONVILLE WARDS 1-9,US SENATE,TAMMY BALDWIN,788,WAUPACA,C
CLINTONVILLE,CITY OF CLINTONVILLE WARDS 1-9,US SENATE,ERIC HOVDE,1222,WAUPACA,C
CLINTONVILLE,CITY OF CLINTONVILLE WARDS 1-9,US SENATE,PHIL ANDERSON,51,WAUPACA,C
CLINTONVILLE,CITY OF CLINTONVILLE WARDS 1-9,US SENATE,THOMAS LEAGER,45,WAUPACA,C
CLINTONVILLE,CITY OF CLINTONVILLE WARDS 1-9,US SENATE,JOHN SCHIESS (WRITE-IN),0,WAUPACA,C
CLINTONVILLE,CITY OF CLINTONVILLE WARDS 1-9,US SENATE,SCATTERING,0,WAUPACA,C
MANAWA,CITY OF MANAWA WARDS 1-3,US SENATE,TAMMY BALDWIN,192,WAUPACA,C
MANAWA,CITY OF MANAWA WARDS 1-3,US SENATE,ERIC HOVDE,453,WAUPACA,C
MANAWA,CITY OF MANAWA WARDS 1-3,US SENATE,PHIL ANDERSON,18,WAUPACA,C
MANAWA,CITY OF MANAWA WARDS 1-3,US SENATE,THOMAS LEAGER,10,WAUPACA,C
MANAWA,CITY OF MANAWA WARDS 1-3,US SENATE,JOHN SCHIESS (WRITE-IN),0,WAUPACA,C
MANAWA,CITY OF MANAWA WARDS 1-3,US SENATE,SCATTERING,1,WAUPACA,C
MARION,CITY OF MARION WARDS 1-3,US SENATE,TAMMY BALDWIN,178,WAUPACA,C
MARION,CITY OF MARION WARDS 1-3,US SENATE,ERIC HOVDE,462,WAUPACA,C
MARION,CITY OF MARION WARDS 1-3,US SENATE,PHIL ANDERSON,5,WAUPACA,C
MARION,CITY OF MARION WARDS 1-3,US SENATE,THOMAS LEAGER,12,WAUPACA,C
MARION,CITY OF MARION WARDS 1-3,US SENATE,JOHN SCHIESS (WRITE-IN),0,WAUPACA,C
MARION,CITY OF MARION WARDS 1-3,US SENATE,SCATTERING,2,WAUPACA,C
NEW LONDON,CITY OF NEW LONDON WARDS 1-2,US SENATE,TAMMY BALDWIN,222,WAUPACA,C
NEW LONDON,CITY OF NEW LONDON WARDS 1-2,US SENATE,ERIC HOVDE,362,WAUPACA,C
NEW LONDON,CITY OF NEW LONDON WARDS 1-2,US SENATE,PHIL ANDERSON,15,WAUPACA,C
NEW LONDON,CITY OF NEW LONDON WARDS 1-2,US SENATE,THOMAS LEAGER,11,WAUPACA,C
NEW LONDON,CITY OF NEW LONDON WARDS 1-2,US SENATE,JOHN SCHIESS (WRITE-IN),0,WAUPACA,C
NEW LONDON,CITY OF NEW LONDON WARDS 1-2,US SENATE,SCATTERING,0,WAUPACA,C
NEW LONDON,CITY OF NEW LONDON WARDS 3-9,US SENATE,TAMMY BALDWIN,826,WAUPACA,C
NEW LONDON,CITY OF NEW LONDON WARDS 3-9,US SENATE,ERIC HOVDE,1266,WAUPACA,C
NEW LONDON,CITY OF NEW LONDON WARDS 3-9,US SENATE,PHIL ANDERSON,49,WAUPACA,C
NEW LONDON,CITY OF NEW LONDON WARDS 3-9,US SENATE,THOMAS LEAGER,37,WAUPACA,C
NEW LONDON,CITY OF NEW LONDON WARDS 3-9,US SENATE,JOHN SCHIESS (WRITE-IN),0,WAUPACA,C
NEW LONDON,CITY OF NEW LONDON WARDS 3-9,US SENATE,SCATTERING,4,WAUPACA,C
WAUPACA,CITY OF WAUPACA WARDS 1- 10,US SENATE,TAMMY BALDWIN,1470,WAUPACA,C
WAUPACA,CITY OF WAUPACA WARDS 1- 10,US SENATE,ERIC HOVDE,1654,WAUPACA,C
WAUPACA,CITY OF WAUPACA WARDS 1- 10,US SENATE,PHIL ANDERSON,53,WAUPACA,C
WAUPACA,CITY OF WAUPACA WARDS 1- 10,US SENATE,THOMAS LEAGER,51,WAUPACA,C
WAUPACA,CITY OF WAUPACA WARDS 1- 10,US SENATE,JOHN SCHIESS (WRITE-IN),0,WAUPACA,C
WAUPACA,CITY OF WAUPACA WARDS 1- 10,US SENATE,SCATTERING,0,WAUPACA,C
WEYAUWEGA,CITY OF WEYAUWEGA WARDS 1-4,US SENATE,TAMMY BALDWIN,293,WAUPACA,C
WEYAUWEGA,CITY OF WEYAUWEGA WARDS 1-4,US SENATE,ERIC HOVDE,567,WAUPACA,C
WEYAUWEGA,CITY OF WEYAUWEGA WARDS 1-4,US SENATE,PHIL ANDERSON,22,WAUPACA,C
WEYAUWEGA,CITY OF WEYAUWEGA WARDS 1-4,US SENATE,THOMAS LEAGER,25,WAUPACA,C
WEYAUWEGA,CITY OF WEYAUWEGA WARDS 1-4,US SENATE,JOHN SCHIESS (WRITE-IN),0,WAUPACA,C
WEYAUWEGA,CITY OF WEYAUWEGA WARDS 1-4,US SENATE,SCATTERING,2,WAUPACA,C
