contest,candidate,reporting_unit,votes,county,ctv,municipality
STATE SENATOR DISTRICT #12,ANDI RICH,CITY OF ANTIGO WARD 8,0,LANGLADE,C,ANTIGO
STATE SENATOR DISTRICT #12,ANDI RICH,CITY OF ANTIGO WARD 9,0,LANGLADE,C,ANTIGO
STATE SENATOR DISTRICT #12,MARY FELZKOWSKI,TOWN ACKLEY,216,LANGLADE,T,ACKLEY
STATE SENATOR DISTRICT #12,MARY FELZKOWSKI,TOWN AINSWORTH,258,LANGLADE,T,AINSWORTH
STATE SENATOR DISTRICT #12,MARY FELZKOWSKI,TOWN ANTIGO WD 1-2,614,LANGLADE,T,ANTIGO
STATE SENATOR DISTRICT #12,MARY FELZKOWSKI,TOWN ELCHO WD 1-2,609,LANGLADE,T,ELCHO
STATE SENATOR DISTRICT #12,MARY FELZKOWSKI,TOWN EVERGREEN,220,LANGLADE,T,EVERGREEN
STATE SENATOR DISTRICT #12,MARY FELZKOWSKI,TOWN LANGLADE WD 1-2,225,LANGLADE,T,LANGLADE
STATE SENATOR DISTRICT #12,MARY FELZKOWSKI,TOWN NEVA,405,LANGLADE,T,NEVA
STATE SENATOR DISTRICT #12,MARY FELZKOWSKI,TOWN NORWOOD,444,LANGLADE,T,NORWOOD
STATE SENATOR DISTRICT #12,MARY FELZKOWSKI,TOWN PARRISH,49,LANGLADE,T,PARRISH
STATE SENATOR DISTRICT #12,MARY FELZKOWSKI,TOWN PECK,174,LANGLADE,T,PECK
STATE SENATOR DISTRICT #12,MARY FELZKOWSKI,TOWN POLAR WD 1-2,488,LANGLADE,T,POLAR
STATE SENATOR DISTRICT #12,MARY FELZKOWSKI,TOWN PRICE WD 1-2,95,LANGLADE,T,PRICE
STATE SENATOR DISTRICT #12,MARY FELZKOWSKI,TOWN ROLLING WD 1-2,669,LANGLADE,T,ROLLING
STATE SENATOR DISTRICT #12,MARY FELZKOWSKI,TOWN SUMMIT,80,LANGLADE,T,SUMMIT
STATE SENATOR DISTRICT #12,MARY FELZKOWSKI,TOWN UPHAM,389,LANGLADE,T,UPHAM
STATE SENATOR DISTRICT #12,MARY FELZKOWSKI,TOWN VILAS,116,LANGLADE,T,VILAS
STATE SENATOR DISTRICT #12,MARY FELZKOWSKI,TOWN WOLF RIVER WD 1-2,400,LANGLADE,T,WOLF RIVER
STATE SENATOR DISTRICT #12,MARY FELZKOWSKI,VILLAGE WHITE LAKE,106,LANGLADE,V,WHITE LAKE
STATE SENATOR DISTRICT #12,MARY FELZKOWSKI,CITY OF ANTIGO WARD 1,0,LANGLADE,C,ANTIGO
STATE SENATOR DISTRICT #12,MARY FELZKOWSKI,CITY OF ANTIGO WARD 2,0,LANGLADE,C,ANTIGO
STATE SENATOR DISTRICT #12,MARY FELZKOWSKI,CITY OF ANTIGO WARD 3,0,LANGLADE,C,ANTIGO
STATE SENATOR DISTRICT #12,MARY FELZKOWSKI,CITY OF ANTIGO WARD 4,0,LANGLADE,C,ANTIGO
STATE SENATOR DISTRICT #12,MARY FELZKOWSKI,CITY OF ANTIGO WARD 5,0,LANGLADE,C,ANTIGO
STATE SENATOR DISTRICT #12,MARY FELZKOWSKI,CITY OF ANTIGO WARD 6,0,LANGLADE,C,ANTIGO
STATE SENATOR DISTRICT #12,MARY FELZKOWSKI,CITY OF ANTIGO WARD 7,0,LANGLADE,C,ANTIGO
STATE SENATOR DISTRICT #12,MARY FELZKOWSKI,CITY OF ANTIGO WARD 8,0,LANGLADE,C,ANTIGO
STATE SENATOR DISTRICT #12,MARY FELZKOWSKI,CITY OF ANTIGO WARD 9,0,LANGLADE,C,ANTIGO
STATE SENATOR DISTRICT #12,WRITE-IN:,TOWN ACKLEY,0,LANGLADE,T,ACKLEY
STATE SENATOR DISTRICT #12,WRITE-IN:,TOWN AINSWORTH,1,LANGLADE,T,AINSWORTH
STATE SENATOR DISTRICT #12,WRITE-IN:,TOWN ANTIGO WD 1-2,0,LANGLADE,T,ANTIGO
STATE SENATOR DISTRICT #12,WRITE-IN:,TOWN ELCHO WD 1-2,0,LANGLADE,T,ELCHO
STATE SENATOR DISTRICT #12,WRITE-IN:,TOWN EVERGREEN,0,LANGLADE,T,EVERGREEN
STATE SENATOR DISTRICT #12,WRITE-IN:,TOWN LANGLADE WD 1-2,0,LANGLADE,T,LANGLADE
STATE SENATOR DISTRICT #12,WRITE-IN:,TOWN NEVA,0,LANGLADE,T,NEVA
STATE SENATOR DISTRICT #12,WRITE-IN:,TOWN NORWOOD,0,LANGLADE,T,NORWOOD
STATE SENATOR DISTRICT #12,WRITE-IN:,TOWN PARRISH,0,LANGLADE,T,PARRISH
STATE SENATOR DISTRICT #12,WRITE-IN:,TOWN PECK,0,LANGLADE,T,PECK
STATE SENATOR DISTRICT #12,WRITE-IN:,TOWN POLAR WD 1-2,0,LANGLADE,T,POLAR
STATE SENATOR DISTRICT #12,WRITE-IN:,TOWN PRICE WD 1-2,0,LANGLADE,T,PRICE
STATE SENATOR DISTRICT #12,WRITE-IN:,TOWN ROLLING WD 1-2,0,LANGLADE,T,ROLLING
STATE SENATOR DISTRICT #12,WRITE-IN:,TOWN SUMMIT,0,LANGLADE,T,SUMMIT
STATE SENATOR DISTRICT #12,WRITE-IN:,TOWN UPHAM,0,LANGLADE,T,UPHAM
STATE SENATOR DISTRICT #12,WRITE-IN:,TOWN VILAS,0,LANGLADE,T,VILAS
STATE SENATOR DISTRICT #12,WRITE-IN:,TOWN WOLF RIVER WD 1-2,0,LANGLADE,T,WOLF RIVER
STATE SENATOR DISTRICT #12,WRITE-IN:,VILLAGE WHITE LAKE,0,LANGLADE,V,WHITE LAKE
STATE SENATOR DISTRICT #12,WRITE-IN:,CITY OF ANTIGO WARD 1,0,LANGLADE,C,ANTIGO
STATE SENATOR DISTRICT #12,WRITE-IN:,CITY OF ANTIGO WARD 2,0,LANGLADE,C,ANTIGO
STATE SENATOR DISTRICT #12,WRITE-IN:,CITY OF ANTIGO WARD 3,0,LANGLADE,C,ANTIGO
STATE SENATOR DISTRICT #12,WRITE-IN:,CITY OF ANTIGO WARD 4,0,LANGLADE,C,ANTIGO
STATE SENATOR DISTRICT #12,WRITE-IN:,CITY OF ANTIGO WARD 5,0,LANGLADE,C,ANTIGO
STATE SENATOR DISTRICT #12,WRITE-IN:,CITY OF ANTIGO WARD 6,0,LANGLADE,C,ANTIGO
STATE SENATOR DISTRICT #12,WRITE-IN:,CITY OF ANTIGO WARD 7,0,LANGLADE,C,ANTIGO
STATE SENATOR DISTRICT #12,WRITE-IN:,CITY OF ANTIGO WARD 8,0,LANGLADE,C,ANTIGO
STATE SENATOR DISTRICT #12,WRITE-IN:,CITY OF ANTIGO WARD 9,0,LANGLADE,C,ANTIGO
REPRESENTATIVE TO THE ASSEMBLY DISTRICT #35,ELIZABETH MCCRANK,TOWN ACKLEY,99,LANGLADE,T,ACKLEY
REPRESENTATIVE TO THE ASSEMBLY DISTRICT #35,ELIZABETH MCCRANK,TOWN AINSWORTH,87,LANGLADE,T,AINSWORTH
REPRESENTATIVE TO THE ASSEMBLY DISTRICT #35,ELIZABETH MCCRANK,TOWN ANTIGO WD 1-2,235,LANGLADE,T,ANTIGO
REPRESENTATIVE TO THE ASSEMBLY DISTRICT #35,ELIZABETH MCCRANK,TOWN ELCHO WD 1-2,248,LANGLADE,T,ELCHO
REPRESENTATIVE TO THE ASSEMBLY DISTRICT #35,ELIZABETH MCCRANK,TOWN EVERGREEN,80,LANGLADE,T,EVERGREEN
REPRESENTATIVE TO THE ASSEMBLY DISTRICT #35,ELIZABETH MCCRANK,TOWN LANGLADE WD 1-2,91,LANGLADE,T,LANGLADE
REPRESENTATIVE TO THE ASSEMBLY DISTRICT #35,ELIZABETH MCCRANK,TOWN NEVA,167,LANGLADE,T,NEVA
REPRESENTATIVE TO THE ASSEMBLY DISTRICT #35,ELIZABETH MCCRANK,TOWN NORWOOD,139,LANGLADE,T,NORWOOD
REPRESENTATIVE TO THE ASSEMBLY DISTRICT #35,ELIZABETH MCCRANK,TOWN PARRISH,19,LANGLADE,T,PARRISH
REPRESENTATIVE TO THE ASSEMBLY DISTRICT #35,ELIZABETH MCCRANK,TOWN PECK,39,LANGLADE,T,PECK
REPRESENTATIVE TO THE ASSEMBLY DISTRICT #35,ELIZABETH MCCRANK,TOWN POLAR WD 1-2,172,LANGLADE,T,POLAR
REPRESENTATIVE TO THE ASSEMBLY DISTRICT #35,ELIZABETH MCCRANK,TOWN PRICE WD 1-2,37,LANGLADE,T,PRICE
REPRESENTATIVE TO THE ASSEMBLY DISTRICT #35,ELIZABETH MCCRANK,TOWN ROLLING WD 1-2,231,LANGLADE,T,ROLLING
REPRESENTATIVE TO THE ASSEMBLY DISTRICT #35,ELIZABETH MCCRANK,TOWN SUMMIT,26,LANGLADE,T,SUMMIT
REPRESENTATIVE TO THE ASSEMBLY DISTRICT #35,ELIZABETH MCCRANK,TOWN UPHAM,145,LANGLADE,T,UPHAM
REPRESENTATIVE TO THE ASSEMBLY DISTRICT #35,ELIZABETH MCCRANK,TOWN VILAS,27,LANGLADE,T,VILAS
REPRESENTATIVE TO THE ASSEMBLY DISTRICT #35,ELIZABETH MCCRANK,TOWN WOLF RIVER WD 1-2,161,LANGLADE,T,WOLF RIVER
REPRESENTATIVE TO THE ASSEMBLY DISTRICT #35,ELIZABETH MCCRANK,VILLAGE WHITE LAKE,64,LANGLADE,V,WHITE LAKE
REPRESENTATIVE TO THE ASSEMBLY DISTRICT #35,ELIZABETH MCCRANK,CITY OF ANTIGO WARD 1,0,LANGLADE,C,ANTIGO
REPRESENTATIVE TO THE ASSEMBLY DISTRICT #35,ELIZABETH MCCRANK,CITY OF ANTIGO WARD 2,0,LANGLADE,C,ANTIGO
REPRESENTATIVE TO THE ASSEMBLY DISTRICT #35,ELIZABETH MCCRANK,CITY OF ANTIGO WARD 3,0,LANGLADE,C,ANTIGO
REPRESENTATIVE TO THE ASSEMBLY DISTRICT #35,ELIZABETH MCCRANK,CITY OF ANTIGO WARD 4,0,LANGLADE,C,ANTIGO
REPRESENTATIVE TO THE ASSEMBLY DISTRICT #35,ELIZABETH MCCRANK,CITY OF ANTIGO WARD 5,0,LANGLADE,C,ANTIGO
REPRESENTATIVE TO THE ASSEMBLY DISTRICT #35,ELIZABETH MCCRANK,CITY OF ANTIGO WARD 6,0,LANGLADE,C,ANTIGO
REPRESENTATIVE TO THE ASSEMBLY DISTRICT #35,ELIZABETH MCCRANK,CITY OF ANTIGO WARD 7,0,LANGLADE,C,ANTIGO
REPRESENTATIVE TO THE ASSEMBLY DISTRICT #35,ELIZABETH MCCRANK,CITY OF ANTIGO WARD 8,0,LANGLADE,C,ANTIGO
REPRESENTATIVE TO THE ASSEMBLY DISTRICT #35,ELIZABETH MCCRANK,CITY OF ANTIGO WARD 9,0,LANGLADE,C,ANTIGO
REPRESENTATIVE TO THE ASSEMBLY DISTRICT #35,CALVIN CALLAHAN,TOWN ACKLEY,211,LANGLADE,T,ACKLEY
REPRESENTATIVE TO THE ASSEMBLY DISTRICT #35,CALVIN CALLAHAN,TOWN AINSWORTH,246,LANGLADE,T,AINSWORTH
REPRESENTATIVE TO THE ASSEMBLY DISTRICT #35,CALVIN CALLAHAN,TOWN ANTIGO WD 1-2,602,LANGLADE,T,ANTIGO
REPRESENTATIVE TO THE ASSEMBLY DISTRICT #35,CALVIN CALLAHAN,TOWN ELCHO WD 1-2,605,LANGLADE,T,ELCHO
REPRESENTATIVE TO THE ASSEMBLY DISTRICT #35,CALVIN CALLAHAN,TOWN EVERGREEN,220,LANGLADE,T,EVERGREEN
REPRESENTATIVE TO THE ASSEMBLY DISTRICT #35,CALVIN CALLAHAN,TOWN LANGLADE WD 1-2,232,LANGLADE,T,LANGLADE
REPRESENTATIVE TO THE ASSEMBLY DISTRICT #35,CALVIN CALLAHAN,TOWN NEVA,398,LANGLADE,T,NEVA
REPRESENTATIVE TO THE ASSEMBLY DISTRICT #35,CALVIN CALLAHAN,TOWN NORWOOD,431,LANGLADE,T,NORWOOD
REPRESENTATIVE TO THE ASSEMBLY DISTRICT #35,CALVIN CALLAHAN,TOWN PARRISH,50,LANGLADE,T,PARRISH
REPRESENTATIVE TO THE ASSEMBLY DISTRICT #35,CALVIN CALLAHAN,TOWN PECK,174,LANGLADE,T,PECK
REPRESENTATIVE TO THE ASSEMBLY DISTRICT #35,CALVIN CALLAHAN,TOWN POLAR WD 1-2,467,LANGLADE,T,POLAR
REPRESENTATIVE TO THE ASSEMBLY DISTRICT #35,CALVIN CALLAHAN,TOWN PRICE WD 1-2,98,LANGLADE,T,PRICE
REPRESENTATIVE TO THE ASSEMBLY DISTRICT #35,CALVIN CALLAHAN,TOWN ROLLING WD 1-2,661,LANGLADE,T,ROLLING
REPRESENTATIVE TO THE ASSEMBLY DISTRICT #35,CALVIN CALLAHAN,TOWN SUMMIT,77,LANGLADE,T,SUMMIT
REPRESENTATIVE TO THE ASSEMBLY DISTRICT #35,CALVIN CALLAHAN,TOWN UPHAM,395,LANGLADE,T,UPHAM
REPRESENTATIVE TO THE ASSEMBLY DISTRICT #35,CALVIN CALLAHAN,TOWN VILAS,111,LANGLADE,T,VILAS
REPRESENTATIVE TO THE ASSEMBLY DISTRICT #35,CALVIN CALLAHAN,TOWN WOLF RIVER WD 1-2,391,LANGLADE,T,WOLF RIVER
REPRESENTATIVE TO THE ASSEMBLY DISTRICT #35,CALVIN CALLAHAN,VILLAGE WHITE LAKE,111,LANGLADE,V,WHITE LAKE
REPRESENTATIVE TO THE ASSEMBLY DISTRICT #35,CALVIN CALLAHAN,CITY OF ANTIGO WARD 1,0,LANGLADE,C,ANTIGO
REPRESENTATIVE TO THE ASSEMBLY DISTRICT #35,CALVIN CALLAHAN,CITY OF ANTIGO WARD 2,0,LANGLADE,C,ANTIGO
REPRESENTATIVE TO THE ASSEMBLY DISTRICT #35,CALVIN CALLAHAN,CITY OF ANTIGO WARD 3,0,LANGLADE,C,ANTIGO
REPRESENTATIVE TO THE ASSEMBLY DISTRICT #35,CALVIN CALLAHAN,CITY OF ANTIGO WARD 4,0,LANGLADE,C,ANTIGO
REPRESENTATIVE TO THE ASSEMBLY DISTRICT #35,CALVIN CALLAHAN,CITY OF ANTIGO WARD 5,0,LANGLADE,C,ANTIGO
REPRESENTATIVE TO THE ASSEMBLY DISTRICT #35,CALVIN CALLAHAN,CITY OF ANTIGO WARD 6,0,LANGLADE,C,ANTIGO
REPRESENTATIVE TO THE ASSEMBLY DISTRICT #35,CALVIN CALLAHAN,CITY OF ANTIGO WARD 7,0,LANGLADE,C,ANTIGO
REPRESENTATIVE TO THE ASSEMBLY DISTRICT #35,CALVIN CALLAHAN,CITY OF ANTIGO WARD 8,0,LANGLADE,C,ANTIGO
REPRESENTATIVE TO THE ASSEMBLY DISTRICT #35,CALVIN CALLAHAN,CITY OF ANTIGO WARD 9,0,LANGLADE,C,ANTIGO
LANGLADE COUNTY DISTRICT ATTORNEY,KELLY LYNN HAYS,TOWN ACKLEY,238,LANGLADE,T,ACKLEY
LANGLADE COUNTY DISTRICT ATTORNEY,KELLY LYNN HAYS,TOWN AINSWORTH,273,LANGLADE,T,AINSWORTH
LANGLADE COUNTY DISTRICT ATTORNEY,KELLY LYNN HAYS,TOWN ANTIGO WD 1-2,666,LANGLADE,T,ANTIGO
LANGLADE COUNTY DISTRICT ATTORNEY,KELLY LYNN HAYS,TOWN ELCHO WD 1-2,642,LANGLADE,T,ELCHO
LANGLADE COUNTY DISTRICT ATTORNEY,KELLY LYNN HAYS,TOWN EVERGREEN,243,LANGLADE,T,EVERGREEN
LANGLADE COUNTY DISTRICT ATTORNEY,KELLY LYNN HAYS,TOWN LANGLADE WD 1-2,249,LANGLADE,T,LANGLADE
LANGLADE COUNTY DISTRICT ATTORNEY,KELLY LYNN HAYS,TOWN NEVA,441,LANGLADE,T,NEVA
LANGLADE COUNTY DISTRICT ATTORNEY,KELLY LYNN HAYS,TOWN NORWOOD,440,LANGLADE,T,NORWOOD
LANGLADE COUNTY DISTRICT ATTORNEY,KELLY LYNN HAYS,TOWN PARRISH,53,LANGLADE,T,PARRISH
LANGLADE COUNTY DISTRICT ATTORNEY,KELLY LYNN HAYS,TOWN PECK,162,LANGLADE,T,PECK
LANGLADE COUNTY DISTRICT ATTORNEY,KELLY LYNN HAYS,TOWN POLAR WD 1-2,480,LANGLADE,T,POLAR
LANGLADE COUNTY DISTRICT ATTORNEY,KELLY LYNN HAYS,TOWN PRICE WD 1-2,106,LANGLADE,T,PRICE
LANGLADE COUNTY DISTRICT ATTORNEY,KELLY LYNN HAYS,TOWN ROLLING WD 1-2,733,LANGLADE,T,ROLLING
LANGLADE COUNTY DISTRICT ATTORNEY,KELLY LYNN HAYS,TOWN SUMMIT,80,LANGLADE,T,SUMMIT
LANGLADE COUNTY DISTRICT ATTORNEY,KELLY LYNN HAYS,TOWN UPHAM,409,LANGLADE,T,UPHAM
LANGLADE COUNTY DISTRICT ATTORNEY,KELLY LYNN HAYS,TOWN VILAS,102,LANGLADE,T,VILAS
LANGLADE COUNTY DISTRICT ATTORNEY,KELLY LYNN HAYS,TOWN WOLF RIVER WD 1-2,413,LANGLADE,T,WOLF RIVER
LANGLADE COUNTY DISTRICT ATTORNEY,KELLY LYNN HAYS,VILLAGE WHITE LAKE,139,LANGLADE,V,WHITE LAKE
LANGLADE COUNTY DISTRICT ATTORNEY,KELLY LYNN HAYS,CITY OF ANTIGO WARD 1,0,LANGLADE,C,ANTIGO
LANGLADE COUNTY DISTRICT ATTORNEY,KELLY LYNN HAYS,CITY OF ANTIGO WARD 2,0,LANGLADE,C,ANTIGO
LANGLADE COUNTY DISTRICT ATTORNEY,KELLY LYNN HAYS,CITY OF ANTIGO WARD 3,0,LANGLADE,C,ANTIGO
LANGLADE COUNTY DISTRICT ATTORNEY,KELLY LYNN HAYS,CITY OF ANTIGO WARD 4,0,LANGLADE,C,ANTIGO
LANGLADE COUNTY DISTRICT ATTORNEY,KELLY LYNN HAYS,CITY OF ANTIGO WARD 5,0,LANGLADE,C,ANTIGO
LANGLADE COUNTY DISTRICT ATTORNEY,KELLY LYNN HAYS,CITY OF ANTIGO WARD 6,0,LANGLADE,C,ANTIGO
LANGLADE COUNTY DISTRICT ATTORNEY,KELLY LYNN HAYS,CITY OF ANTIGO WARD 7,0,LANGLADE,C,ANTIGO
LANGLADE COUNTY DISTRICT ATTORNEY,KELLY LYNN HAYS,CITY OF ANTIGO WARD 8,0,LANGLADE,C,ANTIGO
LANGLADE COUNTY DISTRICT ATTORNEY,KELLY LYNN HAYS,CITY OF ANTIGO WARD 9,0,LANGLADE,C,ANTIGO
LANGLADE COUNTY DISTRICT ATTORNEY,WRITE-IN:,TOWN ACKLEY,0,LANGLADE,T,ACKLEY
LANGLADE COUNTY DISTRICT ATTORNEY,WRITE-IN:,TOWN AINSWORTH,0,LANGLADE,T,AINSWORTH
LANGLADE COUNTY DISTRICT ATTORNEY,WRITE-IN:,TOWN ANTIGO WD 1-2,0,LANGLADE,T,ANTIGO
LANGLADE COUNTY DISTRICT ATTORNEY,WRITE-IN:,TOWN ELCHO WD 1-2,0,LANGLADE,T,ELCHO
LANGLADE COUNTY DISTRICT ATTORNEY,WRITE-IN:,TOWN EVERGREEN,0,LANGLADE,T,EVERGREEN
LANGLADE COUNTY DISTRICT ATTORNEY,WRITE-IN:,TOWN LANGLADE WD 1-2,0,LANGLADE,T,LANGLADE
LANGLADE COUNTY DISTRICT ATTORNEY,WRITE-IN:,TOWN NEVA,0,LANGLADE,T,NEVA
LANGLADE COUNTY DISTRICT ATTORNEY,WRITE-IN:,TOWN NORWOOD,0,LANGLADE,T,NORWOOD
LANGLADE COUNTY DISTRICT ATTORNEY,WRITE-IN:,TOWN PARRISH,0,LANGLADE,T,PARRISH
LANGLADE COUNTY DISTRICT ATTORNEY,WRITE-IN:,TOWN PECK,0,LANGLADE,T,PECK
LANGLADE COUNTY DISTRICT ATTORNEY,WRITE-IN:,TOWN POLAR WD 1-2,0,LANGLADE,T,POLAR
LANGLADE COUNTY DISTRICT ATTORNEY,WRITE-IN:,TOWN PRICE WD 1-2,1,LANGLADE,T,PRICE
LANGLADE COUNTY DISTRICT ATTORNEY,WRITE-IN:,TOWN ROLLING WD 1-2,0,LANGLADE,T,ROLLING
LANGLADE COUNTY DISTRICT ATTORNEY,WRITE-IN:,TOWN SUMMIT,0,LANGLADE,T,SUMMIT
LANGLADE COUNTY DISTRICT ATTORNEY,WRITE-IN:,TOWN UPHAM,0,LANGLADE,T,UPHAM
LANGLADE COUNTY DISTRICT ATTORNEY,WRITE-IN:,TOWN VILAS,0,LANGLADE,T,VILAS
LANGLADE COUNTY DISTRICT ATTORNEY,WRITE-IN:,TOWN WOLF RIVER WD 1-2,0,LANGLADE,T,WOLF RIVER
LANGLADE COUNTY DISTRICT ATTORNEY,WRITE-IN:,VILLAGE WHITE LAKE,0,LANGLADE,V,WHITE LAKE
LANGLADE COUNTY DISTRICT ATTORNEY,WRITE-IN:,CITY OF ANTIGO WARD 1,0,LANGLADE,C,ANTIGO
LANGLADE COUNTY DISTRICT ATTORNEY,WRITE-IN:,CITY OF ANTIGO WARD 2,0,LANGLADE,C,ANTIGO
LANGLADE COUNTY DISTRICT ATTORNEY,WRITE-IN:,CITY OF ANTIGO WARD 3,0,LANGLADE,C,ANTIGO
LANGLADE COUNTY DISTRICT ATTORNEY,WRITE-IN:,CITY OF ANTIGO WARD 4,0,LANGLADE,C,ANTIGO
LANGLADE COUNTY DISTRICT ATTORNEY,WRITE-IN:,CITY OF ANTIGO WARD 5,0,LANGLADE,C,ANTIGO
LANGLADE COUNTY DISTRICT ATTORNEY,WRITE-IN:,CITY OF ANTIGO WARD 6,0,LANGLADE,C,ANTIGO
LANGLADE COUNTY DISTRICT ATTORNEY,WRITE-IN:,CITY OF ANTIGO WARD 7,0,LANGLADE,C,ANTIGO
LANGLADE COUNTY DISTRICT ATTORNEY,WRITE-IN:,CITY OF ANTIGO WARD 8,0,LANGLADE,C,ANTIGO
LANGLADE COUNTY DISTRICT ATTORNEY,WRITE-IN:,CITY OF ANTIGO WARD 9,0,LANGLADE,C,ANTIGO
LANGLADE COUNTY CLERK,JUDY NAGEL,TOWN ACKLEY,277,LANGLADE,T,ACKLEY
LANGLADE COUNTY CLERK,JUDY NAGEL,TOWN AINSWORTH,321,LANGLADE,T,AINSWORTH
LANGLADE COUNTY CLERK,JUDY NAGEL,TOWN ANTIGO WD 1-2,760,LANGLADE,T,ANTIGO
LANGLADE COUNTY CLERK,JUDY NAGEL,TOWN ELCHO WD 1-2,720,LANGLADE,T,ELCHO
LANGLADE COUNTY CLERK,JUDY NAGEL,TOWN EVERGREEN,279,LANGLADE,T,EVERGREEN
LANGLADE COUNTY CLERK,JUDY NAGEL,TOWN LANGLADE WD 1-2,291,LANGLADE,T,LANGLADE
LANGLADE COUNTY CLERK,JUDY NAGEL,TOWN NEVA,526,LANGLADE,T,NEVA
LANGLADE COUNTY CLERK,JUDY NAGEL,TOWN NORWOOD,522,LANGLADE,T,NORWOOD
LANGLADE COUNTY CLERK,JUDY NAGEL,TOWN PARRISH,62,LANGLADE,T,PARRISH
LANGLADE COUNTY CLERK,JUDY NAGEL,TOWN PECK,201,LANGLADE,T,PECK
LANGLADE COUNTY CLERK,JUDY NAGEL,TOWN POLAR WD 1-2,578,LANGLADE,T,POLAR
LANGLADE COUNTY CLERK,JUDY NAGEL,TOWN PRICE WD 1-2,124,LANGLADE,T,PRICE
LANGLADE COUNTY CLERK,JUDY NAGEL,TOWN ROLLING WD 1-2,843,LANGLADE,T,ROLLING
LANGLADE COUNTY CLERK,JUDY NAGEL,TOWN SUMMIT,97,LANGLADE,T,SUMMIT
LANGLADE COUNTY CLERK,JUDY NAGEL,TOWN UPHAM,465,LANGLADE,T,UPHAM
LANGLADE COUNTY CLERK,JUDY NAGEL,TOWN VILAS,130,LANGLADE,T,VILAS
LANGLADE COUNTY CLERK,JUDY NAGEL,TOWN WOLF RIVER WD 1-2,480,LANGLADE,T,WOLF RIVER
LANGLADE COUNTY CLERK,JUDY NAGEL,VILLAGE WHITE LAKE,159,LANGLADE,V,WHITE LAKE
LANGLADE COUNTY CLERK,JUDY NAGEL,CITY OF ANTIGO WARD 1,0,LANGLADE,C,ANTIGO
LANGLADE COUNTY CLERK,JUDY NAGEL,CITY OF ANTIGO WARD 2,0,LANGLADE,C,ANTIGO
LANGLADE COUNTY CLERK,JUDY NAGEL,CITY OF ANTIGO WARD 3,0,LANGLADE,C,ANTIGO
LANGLADE COUNTY CLERK,JUDY NAGEL,CITY OF ANTIGO WARD 4,0,LANGLADE,C,ANTIGO
LANGLADE COUNTY CLERK,JUDY NAGEL,CITY OF ANTIGO WARD 5,0,LANGLADE,C,ANTIGO
LANGLADE COUNTY CLERK,JUDY NAGEL,CITY OF ANTIGO WARD 6,0,LANGLADE,C,ANTIGO
LANGLADE COUNTY CLERK,JUDY NAGEL,CITY OF ANTIGO WARD 7,0,LANGLADE,C,ANTIGO
LANGLADE COUNTY CLERK,JUDY NAGEL,CITY OF ANTIGO WARD 8,0,LANGLADE,C,ANTIGO
LANGLADE COUNTY CLERK,JUDY NAGEL,CITY OF ANTIGO WARD 9,0,LANGLADE,C,ANTIGO
LANGLADE COUNTY CLERK,WRITE-IN,TOWN ACKLEY,0,LANGLADE,T,ACKLEY
LANGLADE COUNTY CLERK,WRITE-IN,TOWN AINSWORTH,0,LANGLADE,T,AINSWORTH
LANGLADE COUNTY CLERK,WRITE-IN,TOWN ANTIGO WD 1-2,0,LANGLADE,T,ANTIGO
LANGLADE COUNTY CLERK,WRITE-IN,TOWN ELCHO WD 1-2,0,LANGLADE,T,ELCHO
LANGLADE COUNTY CLERK,WRITE-IN,TOWN EVERGREEN,0,LANGLADE,T,EVERGREEN
LANGLADE COUNTY CLERK,WRITE-IN,TOWN LANGLADE WD 1-2,0,LANGLADE,T,LANGLADE
LANGLADE COUNTY CLERK,WRITE-IN,TOWN NEVA,0,LANGLADE,T,NEVA
LANGLADE COUNTY CLERK,WRITE-IN,TOWN NORWOOD,0,LANGLADE,T,NORWOOD
LANGLADE COUNTY CLERK,WRITE-IN,TOWN PARRISH,0,LANGLADE,T,PARRISH
LANGLADE COUNTY CLERK,WRITE-IN,TOWN PECK,0,LANGLADE,T,PECK
LANGLADE COUNTY CLERK,WRITE-IN,TOWN POLAR WD 1-2,0,LANGLADE,T,POLAR
LANGLADE COUNTY CLERK,WRITE-IN,TOWN PRICE WD 1-2,3,LANGLADE,T,PRICE
LANGLADE COUNTY CLERK,WRITE-IN,TOWN ROLLING WD 1-2,0,LANGLADE,T,ROLLING
LANGLADE COUNTY CLERK,WRITE-IN,TOWN SUMMIT,0,LANGLADE,T,SUMMIT
LANGLADE COUNTY CLERK,WRITE-IN,TOWN UPHAM,0,LANGLADE,T,UPHAM
LANGLADE COUNTY CLERK,WRITE-IN,TOWN VILAS,0,LANGLADE,T,VILAS
LANGLADE COUNTY CLERK,WRITE-IN,TOWN WOLF RIVER WD 1-2,0,LANGLADE,T,WOLF RIVER
LANGLADE COUNTY CLERK,WRITE-IN,VILLAGE WHITE LAKE,0,LANGLADE,V,WHITE LAKE
LANGLADE COUNTY CLERK,WRITE-IN,CITY OF ANTIGO WARD 1,0,LANGLADE,C,ANTIGO
LANGLADE COUNTY CLERK,WRITE-IN,CITY OF ANTIGO WARD 2,0,LANGLADE,C,ANTIGO
LANGLADE COUNTY CLERK,WRITE-IN,CITY OF ANTIGO WARD 3,0,LANGLADE,C,ANTIGO
LANGLADE COUNTY CLERK,WRITE-IN,CITY OF ANTIGO WARD 4,0,LANGLADE,C,ANTIGO
